6,"ICON-ABS-ICON-YEL=ICON-ABS-ICON-YEL=1=en, ja=High",2,"""What is the predominant color theme of the image?""","""The predominant color theme of the image is gold on a white background."""
6,"ICON-ABS-ICON-YEL=ICON-ABS-ICON-YEL=1=en, ja=High",3,"""Is the design of the image symmetrical?""","""Yes, the design of the image is symmetrical."""
6,"ICON-ABS-ICON-YEL=ICON-ABS-ICON-YEL=1=en, ja=High",4,"""What shape is the image framed in?""","""The image is framed in a circular shape."""
6,"ICON-ABS-ICON-YEL=ICON-ABS-ICON-YEL=1=en, ja=High",5,"""Does the image appear to contain any numbers or special characters?""","""No, the image does not contain any numbers or special characters; it only includes the letters ABS."""
7,"ICON-ABS-YEL=ICON-ABS-YEL=1=en, ja=High",1,"""What letters are displayed in the image?""","""The letters 'ABS' are displayed in the image."""
7,"ICON-ABS-YEL=ICON-ABS-YEL=1=en, ja=High",2,"""What color are the letters in the image?""","""The letters in the image are yellow."""
7,"ICON-ABS-YEL=ICON-ABS-YEL=1=en, ja=High",3,"""Is the text in the image representing a word or an abbreviation?""","""The text in the image 'ABS' is most likely an abbreviation."""
7,"ICON-ABS-YEL=ICON-ABS-YEL=1=en, ja=High",4,"""Are the letters in the image presented in upper or lower case?""","""The letters in the image are presented in upper case."""
7,"ICON-ABS-YEL=ICON-ABS-YEL=1=en, ja=High",5,"""Do the letters in the image have any shadows or effects?""","""The letters have a slight glow or shadow effect around them."""
8,"ICON-AEB-BLK=ICON-AEB-BLK=1=en, ja=High",1,"""What shape is the object in the image?""","""The object in the image is triangle-shaped."""
8,"ICON-AEB-BLK=ICON-AEB-BLK=1=en, ja=High",2,"""What is the color of the object?""","""The object is black and white."""
8,"ICON-AEB-BLK=ICON-AEB-BLK=1=en, ja=High",3,"""Is the object three-dimensional?""","""No, the object is depicted in two dimensions as a flat icon or symbol."""
8,"ICON-AEB-BLK=ICON-AEB-BLK=1=en, ja=High",4,"""Does the object have any text or numbers on it?""","""No, there is no text or numbers on the object."""
8,"ICON-AEB-BLK=ICON-AEB-BLK=1=en, ja=High",5,"""Can you tell what the object is used for?""","""The image alone doesn't provide context to determine a specific use for the object."""
9,"ICON-AEB-OFF-YEL=ICON-AEB-OFF-YEL=1=en, ja=High",1,"""What percentage off is being advertised in the image?""","""The image advertises 50% off."""
9,"ICON-AEB-OFF-YEL=ICON-AEB-OFF-YEL=1=en, ja=High",2,"""What two objects are crossed in the design?""","""A pair of scissors and a star are crossed in the design."""
9,"ICON-AEB-OFF-YEL=ICON-AEB-OFF-YEL=1=en, ja=High",3,"""Is the typography of the discount offer bold or regular?""","""The typography of the discount offer is bold."""
9,"ICON-AEB-OFF-YEL=ICON-AEB-OFF-YEL=1=en, ja=High",4,"""Which element in the image suggests that it could be related to a sale or discount event?""","""The pair of scissors suggests that it could be related to cutting prices in a sale or discount event."""
9,"ICON-AEB-OFF-YEL=ICON-AEB-OFF-YEL=1=en, ja=High",5,"""What is the color of the elements in the image?""","""The color of the elements in the image is gold."""
10,"ICON-AIR-BAG-RED=ICON-AIR-BAG-RED=1=en, ja=High",1,"""What is the color of the figures in the image?""","""The figures in the image are red."""
10,"ICON-AIR-BAG-RED=ICON-AIR-BAG-RED=1=en, ja=High",2,"""What activity are the figures in the image engaged in?""","""The figures appear to be engaged in a form of physical activity, possibly dancing or playing."""
10,"ICON-AIR-BAG-RED=ICON-AIR-BAG-RED=1=en, ja=High",3,"""How many figures are present in the image?""","""There are two figures present in the image."""
10,"ICON-AIR-BAG-RED=ICON-AIR-BAG-RED=1=en, ja=High",4,"""What is the shape of the head of the figures?""","""The heads of the figures are circular in shape."""
10,"ICON-AIR-BAG-RED=ICON-AIR-BAG-RED=1=en, ja=High",5,"""Are the figures identical in appearance?""","""No, the figures are not identical; one appears to be larger and the other smaller with a different pose."""
11,"ICON-AIR-BAG-STATUS-LIGHT-YEL=ICON-AIR-BAG-STATUS-LIGHT-YEL=1=en, ja=High",1,"""What type of promotion is being advertised in the image?""","""The image advertises a '1/2 OFF' sale, indicating a 50% discount on certain items or services."""
11,"ICON-AIR-BAG-STATUS-LIGHT-YEL=ICON-AIR-BAG-STATUS-LIGHT-YEL=1=en, ja=High",2,"""What graphic is used to represent the discount in the image?""","""An emblem with '1/2 OFF' is used to represent the discount."""
11,"ICON-AIR-BAG-STATUS-LIGHT-YEL=ICON-AIR-BAG-STATUS-LIGHT-YEL=1=en, ja=High",3,"""Is the exact item or service that's being discounted specified in the image?""","""No, the image does not specify which item or service is being offered at half off."""
11,"ICON-AIR-BAG-STATUS-LIGHT-YEL=ICON-AIR-BAG-STATUS-LIGHT-YEL=1=en, ja=High",4,"""Can the exact duration of the sale be determined from the image?""","""No, the image does not provide any information regarding the duration of the sale."""
11,"ICON-AIR-BAG-STATUS-LIGHT-YEL=ICON-AIR-BAG-STATUS-LIGHT-YEL=1=en, ja=High",5,"""Are there any additional details about the sale provided in the image?""","""No, the image only provides a graphic stating '1/2 OFF' without any further details."""
12,"ICON-AUTO-BRAKE-HOLD-GRN=ICON-AUTO-BRAKE-HOLD-GRN=1=en, ja=High",1,"""What text is displayed within the circle in the image?""","""CAHOLD"""
12,"ICON-AUTO-BRAKE-HOLD-GRN=ICON-AUTO-BRAKE-HOLD-GRN=1=en, ja=High",2,"""Is there a symbol or picture combined with the text in the logo?""","""Yes, there is a leaf-like symbol above the text."""
12,"ICON-AUTO-BRAKE-HOLD-GRN=ICON-AUTO-BRAKE-HOLD-GRN=1=en, ja=High",3,"""What is the predominant color of the logo?""","""Green"""
12,"ICON-AUTO-BRAKE-HOLD-GRN=ICON-AUTO-BRAKE-HOLD-GRN=1=en, ja=High",4,"""Does the logo have a border?""","""Yes, the logo is encircled by a border."""
12,"ICON-AUTO-BRAKE-HOLD-GRN=ICON-AUTO-BRAKE-HOLD-GRN=1=en, ja=High",5,"""What two letters are capitalized in the logo text?""","""CA"""
13,"ICON-BRAKE-RED=ICON-BRAKE-RED=1=en, ja=High",1,"""Is there an image to evaluate?""","""No, the provided image is not visible, and therefore cannot be evaluated."""
14,"ICON-CHARGE-BLK=ICON-CHARGE-BLK=1=en, ja=High",1,"""What type of symbol is depicted in the image?""","""The image shows a battery symbol."""
14,"ICON-CHARGE-BLK=ICON-CHARGE-BLK=1=en, ja=High",2,"""Does the battery icon indicate if it's charging or not?""","""The battery icon does not indicate if it is charging; it simply displays a battery with a plus and minus sign to denote the positive and negative terminals."""
14,"ICON-CHARGE-BLK=ICON-CHARGE-BLK=1=en, ja=High",3,"""Is the battery icon filled to indicate charge level?""","""No, the battery icon is not filled; it is outlined, which does not indicate charge level."""
14,"ICON-CHARGE-BLK=ICON-CHARGE-BLK=1=en, ja=High",4,"""What does the plus sign inside the battery icon signify?""","""The plus sign inside the battery icon signifies the positive terminal of the battery."""
14,"ICON-CHARGE-BLK=ICON-CHARGE-BLK=1=en, ja=High",5,"""Is there any indication of battery polarity?""","""Yes, the battery icon shows polarity with a plus and a minus sign indicating the positive and negative terminals respectively."""
15,"ICON-CHARGE-RED=ICON-CHARGE-RED=1=en, ja=High",1,"""What color is the calendar icon?""","""The calendar icon is red."""
15,"ICON-CHARGE-RED=ICON-CHARGE-RED=1=en, ja=High",2,"""What symbol is shown on the calendar icon?""","""There is a white plus symbol on the calendar icon."""
15,"ICON-CHARGE-RED=ICON-CHARGE-RED=1=en, ja=High",3,"""Is the calendar icon appearing three-dimensional or flat?""","""The calendar icon appears flat."""
15,"ICON-CHARGE-RED=ICON-CHARGE-RED=1=en, ja=High",4,"""Does the calendar icon have any text or numbers?""","""No, the calendar icon does not have any text or numbers."""
15,"ICON-CHARGE-RED=ICON-CHARGE-RED=1=en, ja=High",5,"""What is the shape of the calendar icon?""","""The shape of the calendar icon is rectangular with two slightly rounded corners at the top."""
16,"ICON-CURVE-BLK=ICON-CURVE-BLK=1=en, ja=High",1,"""What is the predominant color in the image?""","""The predominant color in the image is black."""
16,"ICON-CURVE-BLK=ICON-CURVE-BLK=1=en, ja=High",2,"""How many vertical lines are there in the image?""","""There are three vertical lines in the image."""
16,"ICON-CURVE-BLK=ICON-CURVE-BLK=1=en, ja=High",3,"""What is the shape of the lines displayed in the image?""","""The shape of the lines in the image are wavy."""
16,"ICON-CURVE-BLK=ICON-CURVE-BLK=1=en, ja=High",4,"""Do the lines in the image intersect each other?""","""No, the lines in the image do not intersect each other."""
16,"ICON-CURVE-BLK=ICON-CURVE-BLK=1=en, ja=High",5,"""Is there any text in the image?""","""No, there is no text in the image."""
17,"ICON-ECO-MODE-BLK=ICON-ECO-MODE-BLK=1=en, ja=High",1,"""What is the main subject of the image?""","""The main subject of the image is the abbreviated word 'ECO'."""
17,"ICON-ECO-MODE-BLK=ICON-ECO-MODE-BLK=1=en, ja=High",2,"""How many letters are visible in the image?""","""There are three letters visible in the image: E, C, and O."""
17,"ICON-ECO-MODE-BLK=ICON-ECO-MODE-BLK=1=en, ja=High",3,"""What color are the letters?""","""The letters are black in color."""
17,"ICON-ECO-MODE-BLK=ICON-ECO-MODE-BLK=1=en, ja=High",4,"""Do the letters have any shading or effects?""","""No, the letters appear to be in a plain, bold font without any shading or special effects."""
17,"ICON-ECO-MODE-BLK=ICON-ECO-MODE-BLK=1=en, ja=High",5,"""Is there anything else in the image besides the letters?""","""No, there is nothing else in the image besides the letters."""
18,"ICON-ELECTRIC-CAR-SYS-BLK=ICON-ELECTRIC-CAR-SYS-BLK=1=en, ja=High",1,"""What kind of symbol is shown in the image?""","""The symbol shown is a speaker with sound waves, indicating volume or audio functionality."""
18,"ICON-ELECTRIC-CAR-SYS-BLK=ICON-ELECTRIC-CAR-SYS-BLK=1=en, ja=High",2,"""Is the symbol associated with increasing or decreasing volume?""","""The symbol is associated with increasing volume, as indicated by the sound waves expanding outward from the speaker."""
18,"ICON-ELECTRIC-CAR-SYS-BLK=ICON-ELECTRIC-CAR-SYS-BLK=1=en, ja=High",3,"""Could this symbol be found on an electronic device?""","""Yes, this symbol could be found on an electronic device as an icon for increasing the volume."""
18,"ICON-ELECTRIC-CAR-SYS-BLK=ICON-ELECTRIC-CAR-SYS-BLK=1=en, ja=High",4,"""Is the speaker icon filled or outlined?""","""The speaker icon is outlined with no fill."""
18,"ICON-ELECTRIC-CAR-SYS-BLK=ICON-ELECTRIC-CAR-SYS-BLK=1=en, ja=High",5,"""What direction are the sound waves pointing in relation to the speaker?""","""The sound waves are pointing to the right in relation to the speaker, suggesting an increase in volume to the right side."""
19,"ICON-ELECTRIC-CAR-SYS-YEL=ICON-ELECTRIC-CAR-SYS-YEL=1=en, ja=High",1,"""What kind of image is displayed?""","""The image is an icon representing a speaker or a sound notification."""
19,"ICON-ELECTRIC-CAR-SYS-YEL=ICON-ELECTRIC-CAR-SYS-YEL=1=en, ja=High",2,"""What color is the icon?""","""The icon is gold or yellow in color."""
19,"ICON-ELECTRIC-CAR-SYS-YEL=ICON-ELECTRIC-CAR-SYS-YEL=1=en, ja=High",3,"""Does the icon represent something being turned on or off?""","""The icon represents a speaker with sound waves, which usually indicates sound is being turned on or that volume is present."""
19,"ICON-ELECTRIC-CAR-SYS-YEL=ICON-ELECTRIC-CAR-SYS-YEL=1=en, ja=High",4,"""Is the icon flat or three-dimensional?""","""The icon has a flat design."""
19,"ICON-ELECTRIC-CAR-SYS-YEL=ICON-ELECTRIC-CAR-SYS-YEL=1=en, ja=High",5,"""Could this icon be used in a user interface?""","""Yes, this icon could be used in a user interface to represent audio settings, such as adjusting volume or indicating sound is active."""
20,"ICON-ELECTRIC-SHIFT-BLK=ICON-ELECTRIC-SHIFT-BLK=1=en, ja=High",1,"""What symbol is depicted in the image?""","""The symbol is an exclamation mark enclosed within a gear or cogwheel, which typically represents an alert or warning."""
20,"ICON-ELECTRIC-SHIFT-BLK=ICON-ELECTRIC-SHIFT-BLK=1=en, ja=High",2,"""Is the symbol colored or monochromatic?""","""The symbol is monochromatic, appearing to be black and white."""
20,"ICON-ELECTRIC-SHIFT-BLK=ICON-ELECTRIC-SHIFT-BLK=1=en, ja=High",3,"""Can the icon be associated with a specific context based on its design?""","""Yes, the design of the icon with an exclamation mark within a gear suggests it could be related to machinery, engineering, settings, or cautionary notifications in a technical or industrial context."""
20,"ICON-ELECTRIC-SHIFT-BLK=ICON-ELECTRIC-SHIFT-BLK=1=en, ja=High",4,"""Does the symbol appear to be a standard icon for a common function?""","""Yes, the symbol appears to be a standardized icon that could be used for alerts, warnings, or to signal the need for attention in a system or application."""
20,"ICON-ELECTRIC-SHIFT-BLK=ICON-ELECTRIC-SHIFT-BLK=1=en, ja=High",5,"""Is the background of the symbol plain or detailed?""","""The background is plain and does not contain any additional detail, which helps the symbol stand out clearly."""
21,"ICON-ELECTRIC-SHIFT-RED=ICON-ELECTRIC-SHIFT-RED=1=en, ja=High",1,"""What color is the exclamation mark in the image?""","""The exclamation mark is red."""
21,"ICON-ELECTRIC-SHIFT-RED=ICON-ELECTRIC-SHIFT-RED=1=en, ja=High",2,"""What shape is the border around the exclamation mark?""","""The border around the exclamation mark is shaped like a gear or cog."""
21,"ICON-ELECTRIC-SHIFT-RED=ICON-ELECTRIC-SHIFT-RED=1=en, ja=High",3,"""Is the exclamation mark filled in or hollow?""","""The exclamation mark is filled in."""
21,"ICON-ELECTRIC-SHIFT-RED=ICON-ELECTRIC-SHIFT-RED=1=en, ja=High",4,"""What is the background color inside the gear-shaped border?""","""The background color inside the gear-shaped border is white."""
21,"ICON-ELECTRIC-SHIFT-RED=ICON-ELECTRIC-SHIFT-RED=1=en, ja=High",5,"""Does the image contain any text or numbers?""","""No, the image does not contain any text or numbers."""
22,"ICON-EPB-RED=ICON-EPB-RED=1=en, ja=High",1,"""What is the prominent symbol in the center of the image?""","""The prominent symbol is an exclamation mark inside a circle."""
22,"ICON-EPB-RED=ICON-EPB-RED=1=en, ja=High",2,"""What color is the exclamation mark?""","""The exclamation mark is red."""
22,"ICON-EPB-RED=ICON-EPB-RED=1=en, ja=High",3,"""Is the exclamation mark surrounded by anything?""","""Yes, the exclamation mark is surrounded by a red circle."""
22,"ICON-EPB-RED=ICON-EPB-RED=1=en, ja=High",4,"""Does the image appear to be a warning or informational sign?""","""Yes, the image appears to be a warning or informational sign, typically indicating caution or alert."""
22,"ICON-EPB-RED=ICON-EPB-RED=1=en, ja=High",5,"""What might this symbol indicate when seen on a dashboard or a control panel?""","""This symbol usually indicates a warning about something important such as a malfunction or a reminder to check something in the system."""
23,"ICON-EPB-WRENCH-YEL=ICON-EPB-WRENCH-YEL=1=en, ja=High",1,"""What color is the exclamation mark in the image?""","""The exclamation mark in the image is yellow."""
23,"ICON-EPB-WRENCH-YEL=ICON-EPB-WRENCH-YEL=1=en, ja=High",2,"""What does the exclamation mark within a circle likely represent?""","""The exclamation mark within a circle is a common symbol for an alert or warning, which could indicate caution required for the system it is associated with."""
23,"ICON-EPB-WRENCH-YEL=ICON-EPB-WRENCH-YEL=1=en, ja=High",3,"""Is the exclamation mark inside any particular shape?""","""Yes, the exclamation mark is inside a circle."""
23,"ICON-EPB-WRENCH-YEL=ICON-EPB-WRENCH-YEL=1=en, ja=High",4,"""Does the image appear to be a flat design or have a 3D effect?""","""The image appears to be a flat design without a 3D effect."""
23,"ICON-EPB-WRENCH-YEL=ICON-EPB-WRENCH-YEL=1=en, ja=High",5,"""Could this symbol be associated with any type of warnings?""","""Yes, this symbol could be associated with various types of warnings, such as a car dashboard warning indicating an issue with the vehicle's systems."""
24,"ICON-E-STEP-BLK=ICON-E-STEP-BLK=1=en, ja=High",1,"""What is written on the image?""","""e-Step"""
24,"ICON-E-STEP-BLK=ICON-E-STEP-BLK=1=en, ja=High",2,"""What color is the text?""","""Black"""
24,"ICON-E-STEP-BLK=ICON-E-STEP-BLK=1=en, ja=High",3,"""Is there any symbol or icon next to the text?""","""No, there are no symbols or icons next to the text."""
24,"ICON-E-STEP-BLK=ICON-E-STEP-BLK=1=en, ja=High",4,"""Is the text in uppercase or lowercase letters?""","""The text is in lowercase except for the first letter 'e' which is in lowercase, followed by a hyphen, and then 'Step' in uppercase letters."""
24,"ICON-E-STEP-BLK=ICON-E-STEP-BLK=1=en, ja=High",5,"""What is the background color of the image?""","""The background color of the image is white."""
25,"ICON-FRONT-FOG-GRN=ICON-FRONT-FOG-GRN=1=en, ja=High",1,"""What color is the symbol in the image?""","""The symbol in the image is green."""
25,"ICON-FRONT-FOG-GRN=ICON-FRONT-FOG-GRN=1=en, ja=High",2,"""Does the symbol consist of more than one character?""","""Yes, the symbol consists of two characters."""
25,"ICON-FRONT-FOG-GRN=ICON-FRONT-FOG-GRN=1=en, ja=High",3,"""What is the first character in the symbol?""","""The first character in the symbol looks like a stylized, abstract tree."""
25,"ICON-FRONT-FOG-GRN=ICON-FRONT-FOG-GRN=1=en, ja=High",4,"""Is the second character in the symbol a letter from the English alphabet?""","""No, the second character is not a letter from the English alphabet; it resembles a leaf or a flame."""
25,"ICON-FRONT-FOG-GRN=ICON-FRONT-FOG-GRN=1=en, ja=High",5,"""Are the characters in the symbol connected to each other?""","""No, the characters are separate and not connected to each other."""
26,"ICON-HANDS-OFF-BLK=ICON-HANDS-OFF-BLK=1=en, ja=High",1,"""What type of object is depicted in the image?""","""The image depicts a pair of over-ear headphones."""
26,"ICON-HANDS-OFF-BLK=ICON-HANDS-OFF-BLK=1=en, ja=High",2,"""What is the primary function of the object in the image?""","""The primary function of the headphones is to allow a user to listen to audio privately."""
26,"ICON-HANDS-OFF-BLK=ICON-HANDS-OFF-BLK=1=en, ja=High",3,"""Does the image show in-ear or over-ear headphones?""","""The image shows over-ear headphones."""
26,"ICON-HANDS-OFF-BLK=ICON-HANDS-OFF-BLK=1=en, ja=High",4,"""Are there any visible cables connected to the headphones in the image?""","""No, there are no visible cables, indicating that they could be wireless headphones."""
26,"ICON-HANDS-OFF-BLK=ICON-HANDS-OFF-BLK=1=en, ja=High",5,"""Can you identify any controls or buttons on the headphones in the image?""","""No specific controls or buttons can be identified on the headphones in the image."""
27,"ICON-HANDS-OFF-RED=ICON-HANDS-OFF-RED=1=en, ja=High",1,"""What color is the logo in the image?""","""The logo is red in color."""
27,"ICON-HANDS-OFF-RED=ICON-HANDS-OFF-RED=1=en, ja=High",2,"""What kind of accessory does the logo resemble?""","""The logo resembles a pair of headphones."""
27,"ICON-HANDS-OFF-RED=ICON-HANDS-OFF-RED=1=en, ja=High",3,"""Is the logo symmetric?""","""Yes, the logo is symmetric."""
27,"ICON-HANDS-OFF-RED=ICON-HANDS-OFF-RED=1=en, ja=High",4,"""Does the logo contain any text?""","""No, the logo does not contain any text."""
27,"ICON-HANDS-OFF-RED=ICON-HANDS-OFF-RED=1=en, ja=High",5,"""Could the logo be associated with a particular type of product?""","""Yes, the logo could be associated with audio products, like headphones or a music-related service."""
28,"ICON-HANDS-ON-BLK=ICON-HANDS-ON-BLK=1=en, ja=High",1,"""What type of gear does the person in the image appear to be holding?""","""The person is holding a steering wheel."""
28,"ICON-HANDS-ON-BLK=ICON-HANDS-ON-BLK=1=en, ja=High",2,"""How is the steering wheel positioned in the image?""","""The steering wheel is shown in a head-on position as if the viewer is in the driver's seat."""
28,"ICON-HANDS-ON-BLK=ICON-HANDS-ON-BLK=1=en, ja=High",3,"""Is there anything unique about the design of the steering wheel?""","""Yes, the steering wheel has a unique futuristic or videogame-like design with a flat bottom and a distinct geometrical shape and spoke layout."""
28,"ICON-HANDS-ON-BLK=ICON-HANDS-ON-BLK=1=en, ja=High",4,"""Can you see any controls or buttons on the steering wheel?""","""No controls or buttons are visible on the steering wheel in this image."""
28,"ICON-HANDS-ON-BLK=ICON-HANDS-ON-BLK=1=en, ja=High",5,"""What could be the possible context or setting for this image based on the design of the steering wheel?""","""The steering wheel's design suggests that it may be from a futuristic or high-performance vehicle, possibly concept art for a game or a prototype car design."""
29,"ICON-HBA-GRN=ICON-HBA-GRN=1=en, ja=High",1,"""What is the primary color used in the logo?""","""The primary color used in the logo is green."""
29,"ICON-HBA-GRN=ICON-HBA-GRN=1=en, ja=High",2,"""What letter is depicted in the center of the logo?""","""The letter 'A' is depicted in the center of the logo."""
29,"ICON-HBA-GRN=ICON-HBA-GRN=1=en, ja=High",3,"""How many horizontal lines are there in the logo?""","""There are three horizontal lines in the logo."""
29,"ICON-HBA-GRN=ICON-HBA-GRN=1=en, ja=High",4,"""Do the horizontal lines extend to both sides of the central letter?""","""Yes, the horizontal lines extend to both sides of the central letter 'A'."""
29,"ICON-HBA-GRN=ICON-HBA-GRN=1=en, ja=High",5,"""Is the letter 'A' depicted in uppercase or lowercase?""","""The letter 'A' is depicted in uppercase."""
30,"ICON-HEADLIGHT-GRN=ICON-HEADLIGHT-GRN=1=en, ja=High",1,"""What symbols are visible in the image?""","""Three equal signs and two pairs of parallel lines are visible in the image."""
30,"ICON-HEADLIGHT-GRN=ICON-HEADLIGHT-GRN=1=en, ja=High",2,"""What is the pattern of symbols in the image?""","""The pattern consists of an equal sign, a pair of parallel lines, another equal sign, followed by a second pair of parallel lines, and then a third equal sign."""
30,"ICON-HEADLIGHT-GRN=ICON-HEADLIGHT-GRN=1=en, ja=High",3,"""Are the symbols arranged in a line?""","""Yes, the symbols are arranged in a horizontal line."""
30,"ICON-HEADLIGHT-GRN=ICON-HEADLIGHT-GRN=1=en, ja=High",4,"""How many lines of symmetry can be observed in the pattern?""","""There is one line of symmetry which is vertical through the center of the image."""
30,"ICON-HEADLIGHT-GRN=ICON-HEADLIGHT-GRN=1=en, ja=High",5,"""Does the series of symbols appear to have any mathematical significance?""","""The symbols resemble mathematical equal signs and parallel line symbols, but there is no inherent mathematical operation or equation represented by their arrangement."""
31,"ICON-HEADLIGHT-INDI-BLK=ICON-HEADLIGHT-INDI-BLK=1=en, ja=High",1,"""What is the first step shown in starting the car?""","""The first step shown in starting the car is to press the brake pedal."""
31,"ICON-HEADLIGHT-INDI-BLK=ICON-HEADLIGHT-INDI-BLK=1=en, ja=High",2,"""What is the second step depicted in the image for starting the car?""","""The second step is to press the start/stop engine button."""
31,"ICON-HEADLIGHT-INDI-BLK=ICON-HEADLIGHT-INDI-BLK=1=en, ja=High",3,"""What indication suggests that the car's engine has successfully started?""","""The indication that the car's engine has successfully started is the illumination of the 'READY' indicator on the dashboard."""
31,"ICON-HEADLIGHT-INDI-BLK=ICON-HEADLIGHT-INDI-BLK=1=en, ja=High",4,"""Is the 'READY' indicator shown inside or outside the car?""","""The 'READY' indicator is shown on the dashboard inside the car."""
31,"ICON-HEADLIGHT-INDI-BLK=ICON-HEADLIGHT-INDI-BLK=1=en, ja=High",5,"""Based on the image, after which step does the 'READY' indicator appear?""","""The 'READY' indicator appears after pressing the start/stop engine button while pressing the brake pedal."""
32,"ICON-HEADLIGHT-INDI-GRN=ICON-HEADLIGHT-INDI-GRN=1=en, ja=High",1,"""What is the main color of the symbols in the image?""","""The main color of the symbols in the image is green."""
32,"ICON-HEADLIGHT-INDI-GRN=ICON-HEADLIGHT-INDI-GRN=1=en, ja=High",2,"""What shape are the symbols in the image?""","""The symbols in the image are in the shape of leaves."""
32,"ICON-HEADLIGHT-INDI-GRN=ICON-HEADLIGHT-INDI-GRN=1=en, ja=High",3,"""How many symbols are presented in the image?""","""There are three symbols presented in the image."""
32,"ICON-HEADLIGHT-INDI-GRN=ICON-HEADLIGHT-INDI-GRN=1=en, ja=High",4,"""Are the symbols identical?""","""No, the symbols are not identical; they vary in shape and orientation."""
32,"ICON-HEADLIGHT-INDI-GRN=ICON-HEADLIGHT-INDI-GRN=1=en, ja=High",5,"""Do the symbols appear to be a natural or man-made object?""","""The symbols appear to represent natural objects, specifically leaves."""
