id,image_name,score,gt_qa_id,m_qa_id
10,"WBS0027X=WBS0027X=1=en, ja=High",0.8889298650689661,1,3
10,"WBS0027X=WBS0027X=1=en, ja=High",0.8789065204475333,1,4
10,"WBS0027X=WBS0027X=1=en, ja=High",0.9078754032116148,1,5
10,"WBS0027X=WBS0027X=1=en, ja=High",0.8354459480207214,2,1
10,"WBS0027X=WBS0027X=1=en, ja=High",0.8294237181026427,2,2
10,"WBS0027X=WBS0027X=1=en, ja=High",0.8659241017867758,2,3
10,"WBS0027X=WBS0027X=1=en, ja=High",0.8589120363836167,2,4
10,"WBS0027X=WBS0027X=1=en, ja=High",0.8893482202390979,2,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8380076417665712,1,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8156424000820887,1,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8949784725290179,1,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9022604188138994,1,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9021798428425484,1,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8215979161565783,2,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.7993589232023166,2,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8866124966671876,2,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.881495329879031,2,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9011942261417913,2,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8192570179698118,3,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8306475497240817,3,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8645623006802281,3,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8742364126101048,3,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.876593348071927,3,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.7976911391343419,4,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8163733048847424,4,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8675319535661672,4,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8734597919626366,4,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8825344353031648,4,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8104524531386557,5,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8436669615620493,5,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8716210312393813,5,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8887022233044419,5,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.893153509660077,5,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8161235095720252,6,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8442018614958043,6,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8723668248709346,6,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9034723317368141,6,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8916428481534329,6,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.7920232036767669,7,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8068147838009716,7,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.868539396856473,7,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8672703336000345,7,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8717136039312561,7,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8090553732775481,8,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.7992338221711355,8,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8734608870865876,8,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8860697263339139,8,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9029716233719864,8,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.7857373092773821,9,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8093135630570307,9,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8554661732155271,9,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8480388307143462,9,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8825188548350467,9,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8028498567185124,10,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8020869383768645,10,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8744435649969496,10,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8693472861013878,10,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8803732709416126,10,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8123111091292597,11,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8323779039839232,11,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8756101450601592,11,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8999705451836877,11,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8963758496640372,11,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.7976593577598106,12,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8184495034966497,12,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8722523198062198,12,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8797161184015241,12,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8878801102095966,12,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8124939578362136,13,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8295788523016026,13,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8773272447267724,13,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.894164557937665,13,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8930472396962952,13,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8165225139823056,14,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8309837990381266,14,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8929601034690255,14,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8955900268674346,14,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8986773012463551,14,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8372876140150489,15,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8264507666577068,15,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8787090496847503,15,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9117891734075728,15,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9053539660009097,15,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8168193652499193,16,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8070955713745427,16,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8742634075504259,16,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8944102563923138,16,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8857915663247384,16,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8278200112820501,1,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7020223023769581,1,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7406955104917128,1,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.877067175357824,1,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8142665356970238,1,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.798771192293481,2,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6937431050399779,2,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7300805594349468,2,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8675999297626908,2,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8221956670806091,2,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8098020929635064,3,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6931772779018558,3,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7251636088168704,3,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8724229762646878,3,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8312819882194775,3,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7988080991391713,4,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.689537192099408,4,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7319349887028492,4,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8588835434689872,4,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7996219115749039,4,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8134137891396183,5,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6869703900377659,5,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7175052180944874,5,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8730097461558697,5,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7903401718259404,5,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8058253002694167,6,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7036778704138336,6,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.745913855451356,6,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8749030530840384,6,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8161595348312978,6,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8162899511161952,7,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6952214942868977,7,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7140639143577796,7,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8508593968541038,7,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.796840716750534,7,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7776956776775916,8,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6820038150198227,8,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7333830661761553,8,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8546771319916775,8,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8146213546477951,8,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7976118556630217,9,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6935759992372333,9,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7252167590119463,9,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8679732038193747,9,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.829066442688957,9,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.817557011802863,10,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6773010480840396,10,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7229390997586198,10,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8568168300560276,10,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8154593130674819,10,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8458986684118722,11,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.685067320754092,11,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7157074936156727,11,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8627667429653793,11,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8202533316700964,11,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.760484419503886,12,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7196799167053608,12,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7504529595075181,12,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8450115457733827,12,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8266559250447751,12,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7923450586938887,13,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6983706936221092,13,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7370588326045939,13,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8685636933766896,13,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8082132186873918,13,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7691120384155592,14,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7068921668686885,14,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7303191497109381,14,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8512857054713746,14,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8331697657928065,14,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7922885409881235,15,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6857000717707482,15,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7326461746267162,15,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.867969112894765,15,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8012132279430536,15,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.798095778896427,16,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6536686805556717,16,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6871074216896491,16,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8353989788018901,16,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7730763997870888,16,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8029139380611869,17,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6965312602958855,17,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7333113050689687,17,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8760684404264194,17,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8073808195224664,17,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7342228370097448,18,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6677416063596641,18,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7123248072041259,18,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.832903905218802,18,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7962098472312877,18,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.794847109188341,19,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.6664325165921849,19,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.7076235621572811,19,3
