id,image_name,score,gt_qa_id,gt_question,m_qa_id,m_question
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8529055914814858,1,"""How can I tell if my electric vehicle is currently charging?""",5,"""What could the wavy lines coming from the vent signify?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8828860377866553,2,"""Where is the charging status indicator light located on my vehicle?""",1,"""What is indicated by the arrow in the image?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.9247980478247725,2,"""Where is the charging status indicator light located on my vehicle?""",2,"""Is there any control visible on the dashboard?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.894100561749266,2,"""Where is the charging status indicator light located on my vehicle?""",3,"""What might the lines represent on the windshield?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.9154983419726155,2,"""Where is the charging status indicator light located on my vehicle?""",4,"""Where is the defrost feature targeted in this vehicle?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8445573572509021,2,"""Where is the charging status indicator light located on my vehicle?""",5,"""What could the wavy lines coming from the vent signify?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.904755153540042,1,"""How do I adjust the position of my car seat forward and backward?""",1,"""What action is being performed with the car seat in the first image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8790558747819347,1,"""How do I adjust the position of my car seat forward and backward?""",2,"""What does the arrow indicate in the second image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9168577826343858,1,"""How do I adjust the position of my car seat forward and backward?""",3,"""Is there a lever involved in the adjustment of the car seat?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9227691262473464,1,"""How do I adjust the position of my car seat forward and backward?""",4,"""Can the car seat be adjusted in more than one way according to the images?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9068801167496929,1,"""How do I adjust the position of my car seat forward and backward?""",5,"""Are the adjustments shown intended for a driver or passenger seat, or can they apply to both?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8923687385454409,2,"""Can I recline the front seat of my car for more comfort?""",1,"""What action is being performed with the car seat in the first image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8195458761126049,2,"""Can I recline the front seat of my car for more comfort?""",2,"""What does the arrow indicate in the second image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9137233087670216,2,"""Can I recline the front seat of my car for more comfort?""",3,"""Is there a lever involved in the adjustment of the car seat?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9139811877307944,2,"""Can I recline the front seat of my car for more comfort?""",4,"""Can the car seat be adjusted in more than one way according to the images?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8948481600396079,2,"""Can I recline the front seat of my car for more comfort?""",5,"""Are the adjustments shown intended for a driver or passenger seat, or can they apply to both?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8842267672793838,3,"""I'm having trouble locking my seat in place after adjusting it; what should I do?""",1,"""What action is being performed with the car seat in the first image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8543162836772051,3,"""I'm having trouble locking my seat in place after adjusting it; what should I do?""",2,"""What does the arrow indicate in the second image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8778434969462874,3,"""I'm having trouble locking my seat in place after adjusting it; what should I do?""",3,"""Is there a lever involved in the adjustment of the car seat?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8913975657000184,3,"""I'm having trouble locking my seat in place after adjusting it; what should I do?""",4,"""Can the car seat be adjusted in more than one way according to the images?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8789024763006101,3,"""I'm having trouble locking my seat in place after adjusting it; what should I do?""",5,"""Are the adjustments shown intended for a driver or passenger seat, or can they apply to both?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9553754639751122,4,"""Is it possible to adjust the seat while the vehicle is in motion?""",1,"""What action is being performed with the car seat in the first image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.91043753302455,4,"""Is it possible to adjust the seat while the vehicle is in motion?""",2,"""What does the arrow indicate in the second image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9568224679930515,4,"""Is it possible to adjust the seat while the vehicle is in motion?""",3,"""Is there a lever involved in the adjustment of the car seat?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.956049980002514,4,"""Is it possible to adjust the seat while the vehicle is in motion?""",4,"""Can the car seat be adjusted in more than one way according to the images?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9332879868278782,4,"""Is it possible to adjust the seat while the vehicle is in motion?""",5,"""Are the adjustments shown intended for a driver or passenger seat, or can they apply to both?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8982562200590104,5,"""How do I know if my car seat is adjusted correctly for driving?""",1,"""What action is being performed with the car seat in the first image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8584669795848631,5,"""How do I know if my car seat is adjusted correctly for driving?""",2,"""What does the arrow indicate in the second image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8892379253799866,5,"""How do I know if my car seat is adjusted correctly for driving?""",3,"""Is there a lever involved in the adjustment of the car seat?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9194943972144106,5,"""How do I know if my car seat is adjusted correctly for driving?""",4,"""Can the car seat be adjusted in more than one way according to the images?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.905649355780001,5,"""How do I know if my car seat is adjusted correctly for driving?""",5,"""Are the adjustments shown intended for a driver or passenger seat, or can they apply to both?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8431298926223656,6,"""Why can't I adjust my seat forward or backward?""",1,"""What action is being performed with the car seat in the first image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8485874539474147,6,"""Why can't I adjust my seat forward or backward?""",2,"""What does the arrow indicate in the second image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8442634786889113,6,"""Why can't I adjust my seat forward or backward?""",3,"""Is there a lever involved in the adjustment of the car seat?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8715782112728921,6,"""Why can't I adjust my seat forward or backward?""",4,"""Can the car seat be adjusted in more than one way according to the images?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8730627088996453,6,"""Why can't I adjust my seat forward or backward?""",5,"""Are the adjustments shown intended for a driver or passenger seat, or can they apply to both?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9029026921591283,1,"""How can I adjust the height of my vehicle's seat using the seat lifter?""",1,"""What action is demonstrated in the image regarding the car seat?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.908736394457694,1,"""How can I adjust the height of my vehicle's seat using the seat lifter?""",2,"""Which direction should you move the seat for more legroom?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9598814972950914,1,"""How can I adjust the height of my vehicle's seat using the seat lifter?""",3,"""How can one change the angle of the car seat backrest?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8805033567388864,1,"""How can I adjust the height of my vehicle's seat using the seat lifter?""",4,"""Is the diagram indicative of a manual or automatic seat adjustment?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9355622418635787,1,"""How can I adjust the height of my vehicle's seat using the seat lifter?""",5,"""Can you tell from this image if the car seat is a driver's seat or a passenger's seat?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8739532512983765,2,"""What should I do if the power seat adjustment stops working while I'm trying to adjust the height?""",1,"""What action is demonstrated in the image regarding the car seat?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9107178377494257,2,"""What should I do if the power seat adjustment stops working while I'm trying to adjust the height?""",2,"""Which direction should you move the seat for more legroom?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9147925595204006,2,"""What should I do if the power seat adjustment stops working while I'm trying to adjust the height?""",3,"""How can one change the angle of the car seat backrest?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8347649371426694,2,"""What should I do if the power seat adjustment stops working while I'm trying to adjust the height?""",4,"""Is the diagram indicative of a manual or automatic seat adjustment?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8899704152384081,2,"""What should I do if the power seat adjustment stops working while I'm trying to adjust the height?""",5,"""Can you tell from this image if the car seat is a driver's seat or a passenger's seat?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9011760643810406,3,"""Is there a risk of battery discharge when adjusting the power seat?""",1,"""What action is demonstrated in the image regarding the car seat?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8828124657093418,3,"""Is there a risk of battery discharge when adjusting the power seat?""",2,"""Which direction should you move the seat for more legroom?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9130517439493512,3,"""Is there a risk of battery discharge when adjusting the power seat?""",3,"""How can one change the angle of the car seat backrest?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9050795103406837,3,"""Is there a risk of battery discharge when adjusting the power seat?""",4,"""Is the diagram indicative of a manual or automatic seat adjustment?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8940050953020294,3,"""Is there a risk of battery discharge when adjusting the power seat?""",5,"""Can you tell from this image if the car seat is a driver's seat or a passenger's seat?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9365039236100786,1,""" How to  open the hood of the vehicle?""",1,"""What is the first step shown for gaining access to the vehicle?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9546643704214446,1,""" How to  open the hood of the vehicle?""",2,"""How may the trunk of the vehicle be opened according to the image?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9305186993442934,1,""" How to  open the hood of the vehicle?""",3,"""When sitting in the driver's seat, what is the action depicted for starting the vehicle?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9082577038262515,1,""" How to  open the hood of the vehicle?""",4,"""What is being indicated by the highlighted steering wheel in the third picture?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9545402268374724,1,""" How to  open the hood of the vehicle?""",5,"""How is the hood of the vehicle opened as per the last illustration?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9027362286561914,2,""" How  to access the engine compartment?""",1,"""What is the first step shown for gaining access to the vehicle?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8925231648455468,2,""" How  to access the engine compartment?""",2,"""How may the trunk of the vehicle be opened according to the image?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8627678232168201,2,""" How  to access the engine compartment?""",3,"""When sitting in the driver's seat, what is the action depicted for starting the vehicle?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8571308558124325,2,""" How  to access the engine compartment?""",4,"""What is being indicated by the highlighted steering wheel in the third picture?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8756026740769185,2,""" How  to access the engine compartment?""",5,"""How is the hood of the vehicle opened as per the last illustration?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.817416064251255,3,""" Where is hood release lever located?""",1,"""What is the first step shown for gaining access to the vehicle?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8187264016248094,3,""" Where is hood release lever located?""",2,"""How may the trunk of the vehicle be opened according to the image?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8251735460032185,3,""" Where is hood release lever located?""",3,"""When sitting in the driver's seat, what is the action depicted for starting the vehicle?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8406047006303521,3,""" Where is hood release lever located?""",4,"""What is being indicated by the highlighted steering wheel in the third picture?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8399521598447139,3,""" Where is hood release lever located?""",5,"""How is the hood of the vehicle opened as per the last illustration?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9070317562204929,4,""" How to find and operate the hood safety latch under the hood of the car?""",1,"""What is the first step shown for gaining access to the vehicle?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9166768177658804,4,""" How to find and operate the hood safety latch under the hood of the car?""",2,"""How may the trunk of the vehicle be opened according to the image?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9124882460252957,4,""" How to find and operate the hood safety latch under the hood of the car?""",3,"""When sitting in the driver's seat, what is the action depicted for starting the vehicle?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8880120633275922,4,""" How to find and operate the hood safety latch under the hood of the car?""",4,"""What is being indicated by the highlighted steering wheel in the third picture?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9216531094085243,4,""" How to find and operate the hood safety latch under the hood of the car?""",5,"""How is the hood of the vehicle opened as per the last illustration?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9193880239105153,5,""" How to safely secure the hood in an open position?""",1,"""What is the first step shown for gaining access to the vehicle?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9076687983422019,5,""" How to safely secure the hood in an open position?""",2,"""How may the trunk of the vehicle be opened according to the image?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9015167813389677,5,""" How to safely secure the hood in an open position?""",3,"""When sitting in the driver's seat, what is the action depicted for starting the vehicle?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8770309958271878,5,""" How to safely secure the hood in an open position?""",4,"""What is being indicated by the highlighted steering wheel in the third picture?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9016059130735201,5,""" How to safely secure the hood in an open position?""",5,"""How is the hood of the vehicle opened as per the last illustration?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8729379873192024,1,""" How do I remove the cargo cover in my vehicle?""",1,"""What is the first step shown for accessing the vehicle's feature?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8649302439153973,1,""" How do I remove the cargo cover in my vehicle?""",2,"""What is the release catch for?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8508635458044667,1,""" How do I remove the cargo cover in my vehicle?""",3,"""What does the second diagram indicate?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8302286046670203,1,""" How do I remove the cargo cover in my vehicle?""",4,"""Where is the safety catch lever located?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8948156778841446,1,""" How do I remove the cargo cover in my vehicle?""",5,"""What should be done with the safety catch lever?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9022136241285332,2,"""  How to increase space in the trunk area of my car?""",1,"""What is the first step shown for accessing the vehicle's feature?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8655122006977357,2,"""  How to increase space in the trunk area of my car?""",2,"""What is the release catch for?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8525811644130733,2,"""  How to increase space in the trunk area of my car?""",3,"""What does the second diagram indicate?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8615795069266087,2,"""  How to increase space in the trunk area of my car?""",4,"""Where is the safety catch lever located?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8760101831305029,2,"""  How to increase space in the trunk area of my car?""",5,"""What should be done with the safety catch lever?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.788700911987058,1,""" How can I jump-start my car using another vehicle's battery?""",1,"""What is the image depicting?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8733003688477172,1,""" How can I jump-start my car using another vehicle's battery?""",2,"""Where should the red positive (+) jumper cable be connected on the dead battery?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9157443551610089,1,""" How can I jump-start my car using another vehicle's battery?""",3,"""Where do I connect the black negative (-) cable on the car providing the jump?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8480109899800871,1,""" How can I jump-start my car using another vehicle's battery?""",4,"""Which point on the image indicates where to connect the second end of the positive jumper cable?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8059705444091759,1,""" How can I jump-start my car using another vehicle's battery?""",5,"""What is the correct order of connections illustrated in the lower caption of the image?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.7844591806572568,2,""" How can I identify the battery terminals when preparing to jump-start my car?""",1,"""What is the image depicting?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8903264626150714,2,""" How can I identify the battery terminals when preparing to jump-start my car?""",2,"""Where should the red positive (+) jumper cable be connected on the dead battery?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9291072420047746,2,""" How can I identify the battery terminals when preparing to jump-start my car?""",3,"""Where do I connect the black negative (-) cable on the car providing the jump?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8869913603034246,2,""" How can I identify the battery terminals when preparing to jump-start my car?""",4,"""Which point on the image indicates where to connect the second end of the positive jumper cable?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8379256027893367,2,""" How can I identify the battery terminals when preparing to jump-start my car?""",5,"""What is the correct order of connections illustrated in the lower caption of the image?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.7705606240646072,3,""" My car's battery is dead. How do I get my car started using another vehicle's battery?""",1,"""What is the image depicting?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8691020864773482,3,""" My car's battery is dead. How do I get my car started using another vehicle's battery?""",2,"""Where should the red positive (+) jumper cable be connected on the dead battery?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8920344173004201,3,""" My car's battery is dead. How do I get my car started using another vehicle's battery?""",3,"""Where do I connect the black negative (-) cable on the car providing the jump?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8340905380200944,3,""" My car's battery is dead. How do I get my car started using another vehicle's battery?""",4,"""Which point on the image indicates where to connect the second end of the positive jumper cable?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.7964869704386368,3,""" My car's battery is dead. How do I get my car started using another vehicle's battery?""",5,"""What is the correct order of connections illustrated in the lower caption of the image?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8339296060592515,1,""" How do I start my car?""",1,"""What is the first step indicated for starting the car according to the image?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.850651191062048,1,""" How do I start my car?""",2,"""What is the second step to start the car as shown in the diagram?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8651240800601484,1,""" How do I start my car?""",3,"""What happens after the start button is pressed according to the illustration?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.830419947903693,1,""" How do I start my car?""",4,"""Is there a specific order of actions required to start the car based on the image?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8611242283180429,1,""" How do I start my car?""",5,"""What does the 'READY' light signify in this context?"""
