id,image_name,score,gt_qa_id,gt_question,m_qa_id,m_question
2,"WBS0033X=WBS0033X=1=en, ja=High",0.15940656565656566,1,"""What is the function of the Approaching Vehicle Sound for Pedestrians (VSP) system in my vehicle?""",3,"""Are the people standing or sitting?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.18787878787878784,1,"""What is the function of the Approaching Vehicle Sound for Pedestrians (VSP) system in my vehicle?""",4,"""Are there trees in the background?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.15860552763819097,1,"""What is the function of the Approaching Vehicle Sound for Pedestrians (VSP) system in my vehicle?""",5,"""Does the image seem to depict movement?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.31525423728813556,2,"""When does the VSP system activate in my vehicle?""",1,"""Is there a car in the image?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.31000000000000005,2,"""When does the VSP system activate in my vehicle?""",2,"""How many people can be seen in the image?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.26976495726495725,2,"""When does the VSP system activate in my vehicle?""",3,"""Are the people standing or sitting?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.31794871794871804,2,"""When does the VSP system activate in my vehicle?""",4,"""Are there trees in the background?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.37796610169491524,2,"""When does the VSP system activate in my vehicle?""",5,"""Does the image seem to depict movement?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.21627906976744188,3,"""At what speed does the VSP system stop producing sound when the vehicle is accelerating?""",1,"""Is there a car in the image?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.18139367816091956,3,"""At what speed does the VSP system stop producing sound when the vehicle is accelerating?""",2,"""How many people can be seen in the image?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.18457602339181287,3,"""At what speed does the VSP system stop producing sound when the vehicle is accelerating?""",3,"""Are the people standing or sitting?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.18457602339181287,3,"""At what speed does the VSP system stop producing sound when the vehicle is accelerating?""",4,"""Are there trees in the background?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.21627906976744188,3,"""At what speed does the VSP system stop producing sound when the vehicle is accelerating?""",5,"""Does the image seem to depict movement?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.2735294117647059,4,"""How does the VSP system respond when the vehicle is decelerating?""",1,"""Is there a car in the image?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.32318840579710145,4,"""How does the VSP system respond when the vehicle is decelerating?""",2,"""How many people can be seen in the image?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.23379629629629628,4,"""How does the VSP system respond when the vehicle is decelerating?""",3,"""Are the people standing or sitting?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.23379629629629628,4,"""How does the VSP system respond when the vehicle is decelerating?""",4,"""Are there trees in the background?"""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.2735294117647059,4,"""How does the VSP system respond when the vehicle is decelerating?""",5,"""Does the image seem to depict movement?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.22871376811594205,1,"""How can I tell if my electric vehicle is currently charging?""",1,"""What is indicated by the arrow in the image?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.2320772058823529,1,"""How can I tell if my electric vehicle is currently charging?""",2,"""Is there anything located underneath the windscreen?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.18385291766586728,1,"""How can I tell if my electric vehicle is currently charging?""",3,"""What seems to be the purpose of the vents depicted?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.18253968253968256,1,"""How can I tell if my electric vehicle is currently charging?""",4,"""Are the vents depicted as open or closed in this illustration?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.18124507486209612,1,"""How can I tell if my electric vehicle is currently charging?""",5,"""Does the image include any part of the car's steering mechanism?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.3089774557165861,2,"""Where is the charging status indicator light located on my vehicle?""",1,"""What is indicated by the arrow in the image?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.31352124183006536,2,"""Where is the charging status indicator light located on my vehicle?""",2,"""Is there anything located underneath the windscreen?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.22706834532374098,2,"""Where is the charging status indicator light located on my vehicle?""",3,"""What seems to be the purpose of the vents depicted?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.22544642857142855,2,"""Where is the charging status indicator light located on my vehicle?""",4,"""Are the vents depicted as open or closed in this illustration?"""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.22384751773049644,2,"""Where is the charging status indicator light located on my vehicle?""",5,"""Does the image include any part of the car's steering mechanism?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.23846153846153847,1,"""How do I adjust the position of my car seat forward and backward?""",1,"""What type of object is shown in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.4068550497121926,1,"""How do I adjust the position of my car seat forward and backward?""",2,"""How many car seats are depicted in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.3490542558486809,1,"""How do I adjust the position of my car seat forward and backward?""",3,"""Which direction does the arrow point to indicate the movement of the car seat on the left?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.3533635676492819,1,"""How do I adjust the position of my car seat forward and backward?""",4,"""What adjustment is being indicated by the arrow on the car seat on the right?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.20232371794871798,1,"""How do I adjust the position of my car seat forward and backward?""",5,"""Is there any numerical labeling visible in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.25306122448979596,2,"""Can I recline the front seat of my car for more comfort?""",1,"""What type of object is shown in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.2900604686318972,2,"""Can I recline the front seat of my car for more comfort?""",2,"""How many car seats are depicted in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.3432459677419355,2,"""Can I recline the front seat of my car for more comfort?""",3,"""Which direction does the arrow point to indicate the movement of the car seat on the left?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.2786855482933915,2,"""Can I recline the front seat of my car for more comfort?""",4,"""What adjustment is being indicated by the arrow on the car seat on the right?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.21471088435374147,2,"""Can I recline the front seat of my car for more comfort?""",5,"""Is there any numerical labeling visible in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.19375,3,"""I'm having trouble locking my seat in place after adjusting it; what should I do?""",1,"""What type of object is shown in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.19375,3,"""I'm having trouble locking my seat in place after adjusting it; what should I do?""",2,"""How many car seats are depicted in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.186,3,"""I'm having trouble locking my seat in place after adjusting it; what should I do?""",3,"""Which direction does the arrow point to indicate the movement of the car seat on the left?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.21534792368125702,3,"""I'm having trouble locking my seat in place after adjusting it; what should I do?""",4,"""What adjustment is being indicated by the arrow on the car seat on the right?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.16438802083333331,3,"""I'm having trouble locking my seat in place after adjusting it; what should I do?""",5,"""Is there any numerical labeling visible in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.27332621082621084,4,"""Is it possible to adjust the seat while the vehicle is in motion?""",1,"""What type of object is shown in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.27332621082621084,4,"""Is it possible to adjust the seat while the vehicle is in motion?""",2,"""How many car seats are depicted in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.3244092987804878,4,"""Is it possible to adjust the seat while the vehicle is in motion?""",3,"""Which direction does the arrow point to indicate the movement of the car seat on the left?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.32841435185185186,4,"""Is it possible to adjust the seat while the vehicle is in motion?""",4,"""What adjustment is being indicated by the arrow on the car seat on the right?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.27332621082621084,4,"""Is it possible to adjust the seat while the vehicle is in motion?""",5,"""Is there any numerical labeling visible in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.20232371794871798,5,"""How do I know if my car seat is adjusted correctly for driving?""",1,"""What type of object is shown in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.3605769230769231,5,"""How do I know if my car seat is adjusted correctly for driving?""",2,"""How many car seats are depicted in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.3116531165311653,5,"""How do I know if my car seat is adjusted correctly for driving?""",3,"""Which direction does the arrow point to indicate the movement of the car seat on the left?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.3533635676492819,5,"""How do I know if my car seat is adjusted correctly for driving?""",4,"""What adjustment is being indicated by the arrow on the car seat on the right?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.20232371794871798,5,"""How do I know if my car seat is adjusted correctly for driving?""",5,"""Is there any numerical labeling visible in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.19810508182601205,6,"""Why can't I adjust my seat forward or backward?""",1,"""What type of object is shown in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.2446705426356589,6,"""Why can't I adjust my seat forward or backward?""",2,"""How many car seats are depicted in the image?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.2303832116788321,6,"""Why can't I adjust my seat forward or backward?""",3,"""Which direction does the arrow point to indicate the movement of the car seat on the left?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.2755555555555556,6,"""Why can't I adjust my seat forward or backward?""",4,"""What adjustment is being indicated by the arrow on the car seat on the right?"""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.19810508182601205,6,"""Why can't I adjust my seat forward or backward?""",5,"""Is there any numerical labeling visible in the image?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.18350290697674418,1,"""How can I adjust the height of my vehicle's seat using the seat lifter?""",1,"""What is being adjusted in this image?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.32711370262390665,1,"""How can I adjust the height of my vehicle's seat using the seat lifter?""",2,"""Which direction does the lever move to adjust the seat?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.14771997430956968,1,"""How can I adjust the height of my vehicle's seat using the seat lifter?""",3,"""Is this image colored or black and white?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.18035714285714288,1,"""How can I adjust the height of my vehicle's seat using the seat lifter?""",4,"""Does this image depict a manual or automatic adjustment mechanism?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.18457602339181287,1,"""How can I adjust the height of my vehicle's seat using the seat lifter?""",5,"""What kind of diagram is this?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.21442307692307694,2,"""What should I do if the power seat adjustment stops working while I'm trying to adjust the height?""",1,"""What is being adjusted in this image?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.33286433649289104,2,"""What should I do if the power seat adjustment stops working while I'm trying to adjust the height?""",2,"""Which direction does the lever move to adjust the seat?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.12227538543328015,2,"""What should I do if the power seat adjustment stops working while I'm trying to adjust the height?""",3,"""Is this image colored or black and white?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.14958530805687206,2,"""What should I do if the power seat adjustment stops working while I'm trying to adjust the height?""",4,"""Does this image depict a manual or automatic adjustment mechanism?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.18115942028985507,2,"""What should I do if the power seat adjustment stops working while I'm trying to adjust the height?""",5,"""What kind of diagram is this?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.256551724137931,3,"""Is there a risk of battery discharge when adjusting the power seat?""",1,"""What is being adjusted in this image?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.3800675675675676,3,"""Is there a risk of battery discharge when adjusting the power seat?""",2,"""Which direction does the lever move to adjust the seat?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.2568493150684931,3,"""Is there a risk of battery discharge when adjusting the power seat?""",3,"""Is this image colored or black and white?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.2513513513513513,3,"""Is there a risk of battery discharge when adjusting the power seat?""",4,"""Does this image depict a manual or automatic adjustment mechanism?"""
5,"WBB0015X=WBB0015X=1=en, ja=High",0.2583333333333333,3,"""Is there a risk of battery discharge when adjusting the power seat?""",5,"""What kind of diagram is this?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.3292035398230088,1,""" How to  open the hood of the vehicle?""",1,"""What is being depicted in the first panel on the left?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.3292035398230088,1,""" How to  open the hood of the vehicle?""",2,"""What action is shown in the second panel from the left?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.28956422018348627,1,""" How to  open the hood of the vehicle?""",3,"""What is illustrated in the third panel?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.29224537037037035,1,""" How to  open the hood of the vehicle?""",4,"""What is the fourth panel showing?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.2768640350877193,1,""" How to  open the hood of the vehicle?""",5,"""Is there a common theme among all four panels in the image?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.33223684210526316,2,""" How  to access the engine compartment?""",1,"""What is being depicted in the first panel on the left?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.33223684210526316,2,""" How  to access the engine compartment?""",2,"""What action is shown in the second panel from the left?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.3468406593406593,2,""" How  to access the engine compartment?""",3,"""What is illustrated in the third panel?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.3506944444444444,2,""" How  to access the engine compartment?""",4,"""What is the fourth panel showing?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.32877604166666663,2,""" How  to access the engine compartment?""",5,"""Is there a common theme among all four panels in the image?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.33223684210526316,3,""" Where is hood release lever located?""",1,"""What is being depicted in the first panel on the left?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.33223684210526316,3,""" Where is hood release lever located?""",2,"""What action is shown in the second panel from the left?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.3468406593406593,3,""" Where is hood release lever located?""",3,"""What is illustrated in the third panel?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.3506944444444444,3,""" Where is hood release lever located?""",4,"""What is the fourth panel showing?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.32877604166666663,3,""" Where is hood release lever located?""",5,"""Is there a common theme among all four panels in the image?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.21136363636363634,4,""" How to find and operate the hood safety latch under the hood of the car?""",1,"""What is being depicted in the first panel on the left?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.21136363636363634,4,""" How to find and operate the hood safety latch under the hood of the car?""",2,"""What action is shown in the second panel from the left?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.18350290697674418,4,""" How to find and operate the hood safety latch under the hood of the car?""",3,"""What is illustrated in the third panel?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.18457602339181287,4,""" How to find and operate the hood safety latch under the hood of the car?""",4,"""What is the fourth panel showing?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.178319209039548,4,""" How to find and operate the hood safety latch under the hood of the car?""",5,"""Is there a common theme among all four panels in the image?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.283969465648855,5,""" How to safely secure the hood in an open position?""",1,"""What is being depicted in the first panel on the left?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.283969465648855,5,""" How to safely secure the hood in an open position?""",2,"""What action is shown in the second panel from the left?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.2929133858267717,5,""" How to safely secure the hood in an open position?""",3,"""What is illustrated in the third panel?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.2504960317460318,5,""" How to safely secure the hood in an open position?""",4,"""What is the fourth panel showing?"""
6,"WBD0022X=WBD0022X=1=en, ja=High",0.2818181818181818,5,""" How to safely secure the hood in an open position?""",5,"""Is there a common theme among all four panels in the image?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.2818181818181818,1,""" How do I remove the cargo cover in my vehicle?""",1,"""What is the first step in the process shown in the image?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.2504960317460318,1,""" How do I remove the cargo cover in my vehicle?""",2,"""What does the second image illustrate?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.2883720930232559,1,""" How do I remove the cargo cover in my vehicle?""",3,"""Where is the lever located in the first step?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.2883720930232559,1,""" How do I remove the cargo cover in my vehicle?""",4,"""What does the arrow indicate in the second step?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.2883720930232559,1,""" How do I remove the cargo cover in my vehicle?""",5,"""What is the overall process depicted in these images?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.31631205673758866,2,"""  How to increase space in the trunk area of my car?""",1,"""What is the first step in the process shown in the image?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.23379629629629628,2,"""  How to increase space in the trunk area of my car?""",2,"""What does the second image illustrate?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.32318840579710145,2,"""  How to increase space in the trunk area of my car?""",3,"""Where is the lever located in the first step?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.32318840579710145,2,"""  How to increase space in the trunk area of my car?""",4,"""What does the arrow indicate in the second step?"""
7,"WBC0074X=WBC0074X=1=en, ja=High",0.26956521739130435,2,"""  How to increase space in the trunk area of my car?""",5,"""What is the overall process depicted in these images?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.18790849673202614,1,""" How can I jump-start my car using another vehicle's battery?""",1,"""What is being depicted in the image?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.18518518518518515,1,""" How can I jump-start my car using another vehicle's battery?""",2,"""What should you connect first according to the diagram?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.18518518518518515,1,""" How can I jump-start my car using another vehicle's battery?""",3,"""What should you connect second according to the diagram?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.17624521072796936,1,""" How can I jump-start my car using another vehicle's battery?""",4,"""Is there a specific order to follow when disconnecting the jumper cables according to the diagram?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.17871017871017866,1,""" How can I jump-start my car using another vehicle's battery?""",5,"""Which two elements are indicated with the letter 'A' in the diagram?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.20495129870129872,2,""" How can I identify the battery terminals when preparing to jump-start my car?""",1,"""What is being depicted in the image?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.23846153846153847,2,""" How can I identify the battery terminals when preparing to jump-start my car?""",2,"""What should you connect first according to the diagram?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.23846153846153847,2,""" How can I identify the battery terminals when preparing to jump-start my car?""",3,"""What should you connect second according to the diagram?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.26158827539195634,2,""" How can I identify the battery terminals when preparing to jump-start my car?""",4,"""Is there a specific order to follow when disconnecting the jumper cables according to the diagram?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.19604037267080746,2,""" How can I identify the battery terminals when preparing to jump-start my car?""",5,"""Which two elements are indicated with the letter 'A' in the diagram?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.15174278846153846,3,""" My car's battery is dead. How do I get my car started using another vehicle's battery?""",1,"""What is being depicted in the image?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.15029761904761907,3,""" My car's battery is dead. How do I get my car started using another vehicle's battery?""",2,"""What should you connect first according to the diagram?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.12169312169312169,3,""" My car's battery is dead. How do I get my car started using another vehicle's battery?""",3,"""What should you connect second according to the diagram?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.14544930875576034,3,""" My car's battery is dead. How do I get my car started using another vehicle's battery?""",4,"""Is there a specific order to follow when disconnecting the jumper cables according to the diagram?"""
8,"WBG0037X=WBG0037X=1=en, ja=High",0.11886304909560721,3,""" My car's battery is dead. How do I get my car started using another vehicle's battery?""",5,"""Which two elements are indicated with the letter 'A' in the diagram?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.5269186712485682,1,""" How do I start my car?""",1,"""What should you do first according to the image when starting the car?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.3795918367346939,1,""" How do I start my car?""",2,"""What is the second step in starting the car after pressing the brake pedal?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.3357712765957447,1,""" How do I start my car?""",3,"""What indicates that the car is ready to be driven?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.45050505050505063,1,""" How do I start my car?""",4,"""In which direction does the ignition switch need to be turned to start the car?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.4043478260869566,1,""" How do I start my car?""",5,"""What happens after performing steps 1 and 2?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.3353383458646617,2,""" What does the 'READY' indicator mean on my dashboard?""",1,"""What should you do first according to the image when starting the car?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.33283582089552244,2,""" What does the 'READY' indicator mean on my dashboard?""",2,"""What is the second step in starting the car after pressing the brake pedal?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.3931623931623932,2,""" What does the 'READY' indicator mean on my dashboard?""",3,"""What indicates that the car is ready to be driven?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.2755555555555556,2,""" What does the 'READY' indicator mean on my dashboard?""",4,"""In which direction does the ignition switch need to be turned to start the car?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.29296875000000006,2,""" What does the 'READY' indicator mean on my dashboard?""",5,"""What happens after performing steps 1 and 2?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.5142746913580247,3,""" Do I need to keep pressing the brake pedal while starting the car?""",1,"""What should you do first according to the image when starting the car?"""
9,"WBS0024X=WBS0024X=1=en, ja=High",0.46211180124223605,3,""" Do I need to keep pressing the brake pedal while starting the car?""",2,"""What is the second step in starting the car after pressing the brake pedal?"""
