id,image_name,score,gt_qa_id,m_qa_id
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9032646014322482,6,2
1,"WBS0038X=WBS0038X=1=en, ja=High",0.8934968347883906,6,3
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9158657773495004,6,4
1,"WBS0038X=WBS0038X=1=en, ja=High",0.9249897569724267,6,5
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8689050986249541,1,1
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8497819276582683,1,2
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8666356500957466,1,3
2,"WBS0033X=WBS0033X=1=en, ja=High",0.9006977365107967,1,4
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8736940917941695,1,5
2,"WBS0033X=WBS0033X=1=en, ja=High",0.848588363175097,2,1
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8309667724215042,2,2
2,"WBS0033X=WBS0033X=1=en, ja=High",0.853825402492129,2,3
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8877391243781247,2,4
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8513924597441302,2,5
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8225596470414055,3,1
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8078348228300685,3,2
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8263227313913317,3,3
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8563863638343383,3,4
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8249524180185677,3,5
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8288204679577527,4,1
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8240148564539216,4,2
2,"WBS0033X=WBS0033X=1=en, ja=High",0.850151268916292,4,3
2,"WBS0033X=WBS0033X=1=en, ja=High",0.874756470469293,4,4
2,"WBS0033X=WBS0033X=1=en, ja=High",0.8435528404993842,4,5
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8714977381977307,1,1
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8953700592818028,1,2
3,"WBS0022X=WBS0022X=1=en, ja=High",0.9142174515871536,1,3
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8706516799947162,1,4
3,"WBS0022X=WBS0022X=1=en, ja=High",0.9020147157968993,1,5
3,"WBS0022X=WBS0022X=1=en, ja=High",0.9000846129449558,2,1
3,"WBS0022X=WBS0022X=1=en, ja=High",0.902776732791892,2,2
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8944710091051604,2,3
3,"WBS0022X=WBS0022X=1=en, ja=High",0.927374499036929,2,4
3,"WBS0022X=WBS0022X=1=en, ja=High",0.8994273880577042,2,5
4,"WBB0014X=WBB0014X=1=en, ja=High",0.913011201959544,1,1
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8934607661521268,1,2
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8932508409410773,1,3
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9149855836080283,1,4
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9029124803452472,1,5
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8815177460992193,2,1
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8884295104601685,2,2
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8799431479016373,2,3
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9044507350785158,2,4
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9062693879516646,2,5
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8965856801370122,3,1
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8755219189332701,3,2
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8725131257073435,3,3
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9074053012759973,3,4
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8978739229778555,3,5
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9263387931555715,4,1
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8957425700455739,4,2
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9047121510508753,4,3
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9274380901385006,4,4
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9167628870111655,4,5
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8983149175735226,5,1
4,"WBB0014X=WBB0014X=1=en, ja=High",0.860347411331262,5,2
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8589002027790409,5,3
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8961484030114455,5,4
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8993106319738887,5,5
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8930965615234027,6,1
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8525646005581916,6,2
4,"WBB0014X=WBB0014X=1=en, ja=High",0.8376223608259574,6,3
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9036460080547948,6,4
4,"WBB0014X=WBB0014X=1=en, ja=High",0.9134490770678493,6,5
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9117192949741464,1,1
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9171108744622145,1,2
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9393464845239368,1,3
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9004662438044349,1,4
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8703646688349713,1,5
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8766266612106697,2,1
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9057697488364634,2,2
5,"WBB0015X=WBB0015X=1=en, ja=High",0.9085716807771773,2,3
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8797698009775607,2,4
5,"WBB0015X=WBB0015X=1=en, ja=High",0.848257064150927,2,5
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8847925577543336,3,1
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8574183633423331,3,2
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8929592410723175,3,3
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8916686745879232,3,4
5,"WBB0015X=WBB0015X=1=en, ja=High",0.8326575535552041,3,5
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8910481217956593,1,1
6,"WBD0022X=WBD0022X=1=en, ja=High",0.949231880976684,1,2
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8872636405480412,1,3
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9109565580523642,1,4
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9454696999582283,1,5
6,"WBD0022X=WBD0022X=1=en, ja=High",0.874812151184488,2,1
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9240117286617278,2,2
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8787293495205875,2,3
6,"WBD0022X=WBD0022X=1=en, ja=High",0.880597847731883,2,4
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9143436749182524,2,5
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8393184406770433,3,1
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8924797147975813,3,2
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8300704474043481,3,3
6,"WBD0022X=WBD0022X=1=en, ja=High",0.877204154647675,3,4
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8999875268501565,3,5
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8633285726538411,4,1
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9312372981135848,4,2
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8712026066473438,4,3
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9027599275187956,4,4
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9300861644901564,4,5
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8691838454810147,5,1
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9241571120796647,5,2
6,"WBD0022X=WBD0022X=1=en, ja=High",0.870058057862273,5,3
6,"WBD0022X=WBD0022X=1=en, ja=High",0.8884872295854225,5,4
6,"WBD0022X=WBD0022X=1=en, ja=High",0.9231179050598848,5,5
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9173021802645654,1,1
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9094443157746852,1,2
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9133901931414738,1,3
7,"WBC0074X=WBC0074X=1=en, ja=High",0.8846835057108271,1,4
7,"WBC0074X=WBC0074X=1=en, ja=High",0.910268102434056,1,5
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9287576273048734,2,1
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9201060667786328,2,2
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9329833059401378,2,3
7,"WBC0074X=WBC0074X=1=en, ja=High",0.9032985691541895,2,4
7,"WBC0074X=WBC0074X=1=en, ja=High",0.92005098479974,2,5
8,"WBG0037X=WBG0037X=1=en, ja=High",0.718011504724194,1,1
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8397506296976114,1,2
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9019810781256263,1,3
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9297614384082538,1,4
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9066961610949394,1,5
8,"WBG0037X=WBG0037X=1=en, ja=High",0.7785760882512962,2,1
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8506322732016527,2,2
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9160079665484039,2,3
8,"WBG0037X=WBG0037X=1=en, ja=High",0.932430081575356,2,4
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8993276062830233,2,5
8,"WBG0037X=WBG0037X=1=en, ja=High",0.7189452040300837,3,1
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8189429640566548,3,2
8,"WBG0037X=WBG0037X=1=en, ja=High",0.8933782376078581,3,3
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9103938877174553,3,4
8,"WBG0037X=WBG0037X=1=en, ja=High",0.9077665084383164,3,5
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8755255858095937,1,1
9,"WBS0024X=WBS0024X=1=en, ja=High",0.879578924202086,1,2
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8936490036842208,1,3
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8738316534568544,1,4
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8838887530352026,1,5
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8902840386113442,2,1
9,"WBS0024X=WBS0024X=1=en, ja=High",0.88245252738493,2,2
9,"WBS0024X=WBS0024X=1=en, ja=High",0.9061499978777845,2,3
9,"WBS0024X=WBS0024X=1=en, ja=High",0.9336538622539683,2,4
9,"WBS0024X=WBS0024X=1=en, ja=High",0.9644544569051707,2,5
9,"WBS0024X=WBS0024X=1=en, ja=High",0.9031116289624095,3,1
9,"WBS0024X=WBS0024X=1=en, ja=High",0.9317693120075726,3,2
9,"WBS0024X=WBS0024X=1=en, ja=High",0.9106299659430777,3,3
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8857224525797537,3,4
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8771716295913767,3,5
9,"WBS0024X=WBS0024X=1=en, ja=High",0.9073887881203526,4,1
9,"WBS0024X=WBS0024X=1=en, ja=High",0.9212209548170163,4,2
9,"WBS0024X=WBS0024X=1=en, ja=High",0.9252838178681576,4,3
9,"WBS0024X=WBS0024X=1=en, ja=High",0.9050316486254676,4,4
9,"WBS0024X=WBS0024X=1=en, ja=High",0.8974260944813621,4,5
10,"WBS0027X=WBS0027X=1=en, ja=High",0.8709149444611235,1,1
10,"WBS0027X=WBS0027X=1=en, ja=High",0.9198483802406039,1,2
10,"WBS0027X=WBS0027X=1=en, ja=High",0.8779695751977998,1,3
10,"WBS0027X=WBS0027X=1=en, ja=High",0.8909293979676842,1,4
10,"WBS0027X=WBS0027X=1=en, ja=High",0.9018137326092472,1,5
10,"WBS0027X=WBS0027X=1=en, ja=High",0.850128429568473,2,1
10,"WBS0027X=WBS0027X=1=en, ja=High",0.9085606015429188,2,2
10,"WBS0027X=WBS0027X=1=en, ja=High",0.876110614731336,2,3
10,"WBS0027X=WBS0027X=1=en, ja=High",0.8839447472054109,2,4
10,"WBS0027X=WBS0027X=1=en, ja=High",0.8905238843786583,2,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9208108088967071,1,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8806242349427278,1,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8934604049416874,1,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8725316271890543,1,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8667662845626629,1,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.925587653099221,2,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8588203129702264,2,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8780334926580078,2,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8487339799049513,2,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8557530541721357,2,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8893575177294271,3,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8583839865171319,3,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8880033588026226,3,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8383879136269521,3,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8565337801058404,3,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8990136369157069,4,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8532462849942524,4,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.880234426595894,4,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8376318261535594,4,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8576112325992225,4,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8981263866203794,5,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8602595894780204,5,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8993195421970208,5,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8414755074388126,5,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8729229129450558,5,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8973311156198903,6,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8675564758965769,6,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9005573106670639,6,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.845391056101356,6,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8734041103010882,6,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.881405530212384,7,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8464276188732553,7,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8815769614308151,7,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8331709723338431,7,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8574062802599822,7,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9265849812948104,8,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8490165871512043,8,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8703603327722009,8,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8324992710898094,8,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8482373812155235,8,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8964618380365283,9,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8339512978241579,9,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8646793816581511,9,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8256384820028626,9,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8448384271239243,9,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.901281190966003,10,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8554577536421675,10,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8819289170267037,10,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8438933370748457,10,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8644343885410319,10,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9146705598715897,11,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8610725853422009,11,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8899792032825087,11,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8430321624491195,11,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.88620416381946,11,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9038900001274385,12,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8616991279791792,12,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8838481727148303,12,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8445787685094082,12,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8627748774219779,12,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9121920313604293,13,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.87159666715932,13,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8938207905193867,13,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8546237659465112,13,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8654127472211784,13,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9172447836414455,14,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8674319986252403,14,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8952589643240608,14,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8470918231865585,14,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8666666130313588,14,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.9123065226798606,15,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8842494583230777,15,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8946638796806823,15,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8616958130192638,15,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8727594357644204,15,5
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8932038648208411,16,1
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8787513384303423,16,2
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8837487402663645,16,3
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8704205667126206,16,4
11,"WBA0025X=WBA0025X=1=en, ja=High",0.8656094719292333,16,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.908947801027894,1,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8977076770002093,1,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8889076566867377,1,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9136823789214501,1,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9059969796073919,1,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9042456044814735,2,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8968757768501195,2,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8762496525892558,2,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9159096545227521,2,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.917419201541225,2,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9087836664319314,3,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9043975592214689,3,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8868673980812436,3,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9137428303765855,3,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9074311399660298,3,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8929728378296569,4,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8779824647041166,4,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8622284906576088,4,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8918698126630682,4,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8942510751400231,4,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8983994221395619,5,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8936623716513631,5,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8807981186050972,5,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9057158833525607,5,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8827542140343121,5,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8895061633529797,6,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8906841050328702,6,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8869605549861664,6,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9036288262872403,6,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9018874377646013,6,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8689581816044681,7,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.882160416660565,7,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8710702293635576,7,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9147805644196666,7,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8719868464439235,7,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9073316997250189,8,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8935699045816548,8,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8694772606225785,8,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8889622085939579,8,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9473641734992748,8,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9099103400836346,9,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9018209246942263,9,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8750309236364263,9,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9190612762760517,9,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9034365842509593,9,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8922394307708794,10,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8896957438166364,10,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8680625909373634,10,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9079543507745459,10,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9213790778333958,10,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8973166532779611,11,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.899657216570766,11,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8832666279735655,11,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9291363663522361,11,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9006256898156391,11,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8865432803794956,12,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8813975756539175,12,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8450314048467349,12,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8655961315863734,12,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8805096647764553,12,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8976345525618326,13,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8931752100389889,13,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8811001087675854,13,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9060840798318222,13,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9072256008373754,13,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.909888358804898,14,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8938125021563094,14,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8586675463609856,14,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8900672001045709,14,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9043340205486565,14,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8920128966577512,15,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8881126762224693,15,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8853952787826406,15,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8873646939042318,15,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9054118362598355,15,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8464892503485489,16,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8522717110716254,16,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8514898255962471,16,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9158740541630015,16,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8616984558079392,16,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9033920536960152,17,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9011732319504437,17,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8951933788666999,17,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8801166612331582,17,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.9028222158574337,17,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8776953791781201,18,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8774167959190244,18,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8510209871541178,18,3
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8638228877828192,18,4
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8868657832868381,18,5
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8909667014462105,19,1
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8809953582712192,19,2
12,"WBA0026X=WBA0026X=1=en, ja=High",0.8822893827182614,19,3
