id,image_name,score,gt_qa_id,gt_answer,m_qa_id,m_answer
1,"WBS0038X=WBS0038X=1=en, ja=High",0.19736024844720493,3,"""Operating the climate control system remotely while your vehicle is charging can help reduce the load on the Li-ion battery during driving, potentially increasing the vehicle's driving range.""",1,"""The diagram suggests that there is a wireless connection between the vehicle and the device, as indicated by the radiating waves."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.25729813664596274,3,"""Operating the climate control system remotely while your vehicle is charging can help reduce the load on the Li-ion battery during driving, potentially increasing the vehicle's driving range.""",2,"""The arrows pointing away from the vehicle could represent the emission of a signal or the vehicle's capability to communicate outwardly."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.1823085922266996,3,"""Operating the climate control system remotely while your vehicle is charging can help reduce the load on the Li-ion battery during driving, potentially increasing the vehicle's driving range.""",3,"""The device on the right side of the diagram appears to be a smartphone."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.1353615520282187,3,"""Operating the climate control system remotely while your vehicle is charging can help reduce the load on the Li-ion battery during driving, potentially increasing the vehicle's driving range.""",4,"""No physical connection is depicted in the diagram; the interaction is shown as wireless."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.1151702786377709,3,"""Operating the climate control system remotely while your vehicle is charging can help reduce the load on the Li-ion battery during driving, potentially increasing the vehicle's driving range.""",5,"""The radiating waves typically represent a wireless signal or communication, such as Wi-Fi, Bluetooth, or another form of wireless technology."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.1813511233801089,4,"""To access your vehicle's climate control system through your smartphone, use the NissanConnect® Services app, which provides the functionality to control the heating and air conditioning remotely.""",1,"""The diagram suggests that there is a wireless connection between the vehicle and the device, as indicated by the radiating waves."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.2137489456330036,4,"""To access your vehicle's climate control system through your smartphone, use the NissanConnect® Services app, which provides the functionality to control the heating and air conditioning remotely.""",2,"""The arrows pointing away from the vehicle could represent the emission of a signal or the vehicle's capability to communicate outwardly."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.16943670382165604,4,"""To access your vehicle's climate control system through your smartphone, use the NissanConnect® Services app, which provides the functionality to control the heating and air conditioning remotely.""",3,"""The device on the right side of the diagram appears to be a smartphone."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.11809523809523811,4,"""To access your vehicle's climate control system through your smartphone, use the NissanConnect® Services app, which provides the functionality to control the heating and air conditioning remotely.""",4,"""No physical connection is depicted in the diagram; the interaction is shown as wireless."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.13200894392844856,4,"""To access your vehicle's climate control system through your smartphone, use the NissanConnect® Services app, which provides the functionality to control the heating and air conditioning remotely.""",5,"""The radiating waves typically represent a wireless signal or communication, such as Wi-Fi, Bluetooth, or another form of wireless technology."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.19794936179116973,5,"""Yes, pre-conditioning your vehicle's interior while connected to a charger can help preserve the Li-ion battery's charge, thus potentially increasing the driving range.""",1,"""The diagram suggests that there is a wireless connection between the vehicle and the device, as indicated by the radiating waves."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.19794936179116973,5,"""Yes, pre-conditioning your vehicle's interior while connected to a charger can help preserve the Li-ion battery's charge, thus potentially increasing the driving range.""",2,"""The arrows pointing away from the vehicle could represent the emission of a signal or the vehicle's capability to communicate outwardly."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.16710516959396998,5,"""Yes, pre-conditioning your vehicle's interior while connected to a charger can help preserve the Li-ion battery's charge, thus potentially increasing the driving range.""",3,"""The device on the right side of the diagram appears to be a smartphone."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.1665249433106576,5,"""Yes, pre-conditioning your vehicle's interior while connected to a charger can help preserve the Li-ion battery's charge, thus potentially increasing the driving range.""",4,"""No physical connection is depicted in the diagram; the interaction is shown as wireless."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.1620242691671263,5,"""Yes, pre-conditioning your vehicle's interior while connected to a charger can help preserve the Li-ion battery's charge, thus potentially increasing the driving range.""",5,"""The radiating waves typically represent a wireless signal or communication, such as Wi-Fi, Bluetooth, or another form of wireless technology."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.11258637041051349,6,"""You can turn on the vehicle's heating and air conditioning system remotely using an internet-enabled smartphone with the NissanConnect® Services app, allowing the interior to be heated or cooled while the vehicle is charging. This feature helps to reduce the load on the Li-ion battery while the vehicle is being driven and can increase the vehicle's driving range.""",1,"""The diagram suggests that there is a wireless connection between the vehicle and the device, as indicated by the radiating waves."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.1552254098360656,6,"""You can turn on the vehicle's heating and air conditioning system remotely using an internet-enabled smartphone with the NissanConnect® Services app, allowing the interior to be heated or cooled while the vehicle is charging. This feature helps to reduce the load on the Li-ion battery while the vehicle is being driven and can increase the vehicle's driving range.""",2,"""The arrows pointing away from the vehicle could represent the emission of a signal or the vehicle's capability to communicate outwardly."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.10556478405315615,6,"""You can turn on the vehicle's heating and air conditioning system remotely using an internet-enabled smartphone with the NissanConnect® Services app, allowing the interior to be heated or cooled while the vehicle is charging. This feature helps to reduce the load on the Li-ion battery while the vehicle is being driven and can increase the vehicle's driving range.""",3,"""The device on the right side of the diagram appears to be a smartphone."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.07953430128270214,6,"""You can turn on the vehicle's heating and air conditioning system remotely using an internet-enabled smartphone with the NissanConnect® Services app, allowing the interior to be heated or cooled while the vehicle is charging. This feature helps to reduce the load on the Li-ion battery while the vehicle is being driven and can increase the vehicle's driving range.""",4,"""No physical connection is depicted in the diagram; the interaction is shown as wireless."""
1,"WBS0038X=WBS0038X=1=en, ja=High",0.06978541553009639,6,"""You can turn on the vehicle's heating and air conditioning system remotely using an internet-enabled smartphone with the NissanConnect® Services app, allowing the interior to be heated or cooled while the vehicle is charging. This feature helps to reduce the load on the Li-ion battery while the vehicle is being driven and can increase the vehicle's driving range.""",5,"""The radiating waves typically represent a wireless signal or communication, such as Wi-Fi, Bluetooth, or another form of wireless technology."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.07654320987654321,1,"""The Approaching Vehicle Sound for Pedestrians (VSP) system is designed to alert pedestrians to the presence of the vehicle by producing a sound when the vehicle is moving at low speeds, ensuring the safety of pedestrians in environments where the vehicle's noise may otherwise be insufficient.""",1,"""The image shows a sedan-type car."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.08648861843588011,1,"""The Approaching Vehicle Sound for Pedestrians (VSP) system is designed to alert pedestrians to the presence of the vehicle by producing a sound when the vehicle is moving at low speeds, ensuring the safety of pedestrians in environments where the vehicle's noise may otherwise be insufficient.""",2,"""A person is sitting on a bench and there are bushes behind them."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.11749509402091562,1,"""The Approaching Vehicle Sound for Pedestrians (VSP) system is designed to alert pedestrians to the presence of the vehicle by producing a sound when the vehicle is moving at low speeds, ensuring the safety of pedestrians in environments where the vehicle's noise may otherwise be insufficient.""",3,"""The car appears to be stationary as there are no motion lines or other indicators of movement."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.12761044176706826,1,"""The Approaching Vehicle Sound for Pedestrians (VSP) system is designed to alert pedestrians to the presence of the vehicle by producing a sound when the vehicle is moving at low speeds, ensuring the safety of pedestrians in environments where the vehicle's noise may otherwise be insufficient.""",4,"""There are curved lines that suggest the transmission of sound or waves from the car to the person."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.11609356208428442,1,"""The Approaching Vehicle Sound for Pedestrians (VSP) system is designed to alert pedestrians to the presence of the vehicle by producing a sound when the vehicle is moving at low speeds, ensuring the safety of pedestrians in environments where the vehicle's noise may otherwise be insufficient.""",5,"""Yes, the curved lines indicate that there is some sort of interaction, likely auditory, between the car and the person."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.19682539682539682,2,"""The VSP system activates when the vehicle starts to move, emitting a sound to alert pedestrians.""",1,"""The image shows a sedan-type car."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.16103316326530612,2,"""The VSP system activates when the vehicle starts to move, emitting a sound to alert pedestrians.""",2,"""A person is sitting on a bench and there are bushes behind them."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.23979591836734693,2,"""The VSP system activates when the vehicle starts to move, emitting a sound to alert pedestrians.""",3,"""The car appears to be stationary as there are no motion lines or other indicators of movement."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.23860290384810642,2,"""The VSP system activates when the vehicle starts to move, emitting a sound to alert pedestrians.""",4,"""There are curved lines that suggest the transmission of sound or waves from the car to the person."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.20698489751887808,2,"""The VSP system activates when the vehicle starts to move, emitting a sound to alert pedestrians.""",5,"""Yes, the curved lines indicate that there is some sort of interaction, likely auditory, between the car and the person."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.13488247863247863,3,"""The sound from the VSP system stops when the vehicle's speed exceeds approximately 25 MPH (40 km/h) while accelerating.""",1,"""The image shows a sedan-type car."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.10603964960811432,3,"""The sound from the VSP system stops when the vehicle's speed exceeds approximately 25 MPH (40 km/h) while accelerating.""",2,"""A person is sitting on a bench and there are bushes behind them."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.1288265306122449,3,"""The sound from the VSP system stops when the vehicle's speed exceeds approximately 25 MPH (40 km/h) while accelerating.""",3,"""The car appears to be stationary as there are no motion lines or other indicators of movement."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.25660569105691056,3,"""The sound from the VSP system stops when the vehicle's speed exceeds approximately 25 MPH (40 km/h) while accelerating.""",4,"""There are curved lines that suggest the transmission of sound or waves from the car to the person."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.16987605135015493,3,"""The sound from the VSP system stops when the vehicle's speed exceeds approximately 25 MPH (40 km/h) while accelerating.""",5,"""Yes, the curved lines indicate that there is some sort of interaction, likely auditory, between the car and the person."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.10627104377104377,4,"""When the vehicle slows down and the speed is less than approximately 22 MPH (35 km/h) while decelerating, the VSP system starts to produce sound again.""",1,"""The image shows a sedan-type car."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.1402595029239766,4,"""When the vehicle slows down and the speed is less than approximately 22 MPH (35 km/h) while decelerating, the VSP system starts to produce sound again.""",2,"""A person is sitting on a bench and there are bushes behind them."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.12077922077922078,4,"""When the vehicle slows down and the speed is less than approximately 22 MPH (35 km/h) while decelerating, the VSP system starts to produce sound again.""",3,"""The car appears to be stationary as there are no motion lines or other indicators of movement."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.1721783980582524,4,"""When the vehicle slows down and the speed is less than approximately 22 MPH (35 km/h) while decelerating, the VSP system starts to produce sound again.""",4,"""There are curved lines that suggest the transmission of sound or waves from the car to the person."""
2,"WBS0033X=WBS0033X=1=en, ja=High",0.18597153416686327,4,"""When the vehicle slows down and the speed is less than approximately 22 MPH (35 km/h) while decelerating, the VSP system starts to produce sound again.""",5,"""Yes, the curved lines indicate that there is some sort of interaction, likely auditory, between the car and the person."""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.15691358024691357,1,"""The charging status indicator light on your vehicle will illuminate to show that the vehicle is actively charging. You can see this light from both inside and outside the vehicle, ensuring you can check the status easily.""",1,"""The image is indicating the direction in which a car's dashboard tray may be opened, as represented by the downward pointing arrow."""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.15927318295739346,1,"""The charging status indicator light on your vehicle will illuminate to show that the vehicle is actively charging. You can see this light from both inside and outside the vehicle, ensuring you can check the status easily.""",2,"""Beneath the dashboard, the arrow points to a tray or compartment that can be opened for storage."""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.19919210238865645,1,"""The charging status indicator light on your vehicle will illuminate to show that the vehicle is actively charging. You can see this light from both inside and outside the vehicle, ensuring you can check the status easily.""",3,"""Yes, the diagram is showing an interaction point on the vehicle's dashboard where the tray compartment is located."""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.18553615960099748,1,"""The charging status indicator light on your vehicle will illuminate to show that the vehicle is actively charging. You can see this light from both inside and outside the vehicle, ensuring you can check the status easily.""",4,"""The tray appears to be in the closed position as there is no gap between the tray and the dashboard."""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.14562359533265604,1,"""The charging status indicator light on your vehicle will illuminate to show that the vehicle is actively charging. You can see this light from both inside and outside the vehicle, ensuring you can check the status easily.""",5,"""Yes, the arrow in the diagram suggests a motion to open the dashboard tray by pressing down on it."""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.16812169312169314,2,"""The charging status indicator light is located on the dashboard of your vehicle. It's positioned so that it is clearly visible from both inside and outside the vehicle to easily check the charging status.""",1,"""The image is indicating the direction in which a car's dashboard tray may be opened, as represented by the downward pointing arrow."""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.14301915322580644,2,"""The charging status indicator light is located on the dashboard of your vehicle. It's positioned so that it is clearly visible from both inside and outside the vehicle to easily check the charging status.""",2,"""Beneath the dashboard, the arrow points to a tray or compartment that can be opened for storage."""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.24230294592285542,2,"""The charging status indicator light is located on the dashboard of your vehicle. It's positioned so that it is clearly visible from both inside and outside the vehicle to easily check the charging status.""",3,"""Yes, the diagram is showing an interaction point on the vehicle's dashboard where the tray compartment is located."""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.22801544860368395,2,"""The charging status indicator light is located on the dashboard of your vehicle. It's positioned so that it is clearly visible from both inside and outside the vehicle to easily check the charging status.""",4,"""The tray appears to be in the closed position as there is no gap between the tray and the dashboard."""
3,"WBS0022X=WBS0022X=1=en, ja=High",0.16991978609625666,2,"""The charging status indicator light is located on the dashboard of your vehicle. It's positioned so that it is clearly visible from both inside and outside the vehicle to easily check the charging status.""",5,"""Yes, the arrow in the diagram suggests a motion to open the dashboard tray by pressing down on it."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.25670357829230345,1,"""To adjust your seat position, pull up the adjusting lever marked with a ""1"" in the diagram referenced as WBS0038X=WBS0038X=1=en, ja=High Then, slide the seat to your desired position and release the lever to lock the seat in place.""",1,"""The lever labeled with a '1' is used to adjust the car seat's position forward or backward."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.2926599099271899,1,"""To adjust your seat position, pull up the adjusting lever marked with a ""1"" in the diagram referenced as WBS0038X=WBS0038X=1=en, ja=High Then, slide the seat to your desired position and release the lever to lock the seat in place.""",2,"""To change the seatback angle, you would use the lever labeled with a '2' to tilt the seatback to the desired position."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.2799051787016776,1,"""To adjust your seat position, pull up the adjusting lever marked with a ""1"" in the diagram referenced as WBS0038X=WBS0038X=1=en, ja=High Then, slide the seat to your desired position and release the lever to lock the seat in place.""",3,"""Yes, there are two different levers, with the lever labeled '1' used for sliding the seat and the lever labeled '2' for adjusting the seatback."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.4017278617710583,1,"""To adjust your seat position, pull up the adjusting lever marked with a ""1"" in the diagram referenced as WBS0038X=WBS0038X=1=en, ja=High Then, slide the seat to your desired position and release the lever to lock the seat in place.""",4,"""After adjusting to the desired position, you should release the appropriate lever to lock the seat in place. Lever '1' locks the seat position and lever '2' locks the seatback angle."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.2830014749262537,1,"""To adjust your seat position, pull up the adjusting lever marked with a ""1"" in the diagram referenced as WBS0038X=WBS0038X=1=en, ja=High Then, slide the seat to your desired position and release the lever to lock the seat in place.""",5,"""When the lever labeled '1' is pulled up, the seat can be slid either forward or backward, depending on the desired position."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.16571791090840504,2,"""Yes, you can recline your front seat for added comfort. Lift the adjusting lever indicated by a ""2"" in image WBB0014X=WBB0014X=1=en, ja=High, tilt the seatback to your desired angle, and then release the lever to secure it in the new position.""",1,"""The lever labeled with a '1' is used to adjust the car seat's position forward or backward."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.2736523574146649,2,"""Yes, you can recline your front seat for added comfort. Lift the adjusting lever indicated by a ""2"" in image WBB0014X=WBB0014X=1=en, ja=High, tilt the seatback to your desired angle, and then release the lever to secure it in the new position.""",2,"""To change the seatback angle, you would use the lever labeled with a '2' to tilt the seatback to the desired position."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.23689680214359052,2,"""Yes, you can recline your front seat for added comfort. Lift the adjusting lever indicated by a ""2"" in image WBB0014X=WBB0014X=1=en, ja=High, tilt the seatback to your desired angle, and then release the lever to secure it in the new position.""",3,"""Yes, there are two different levers, with the lever labeled '1' used for sliding the seat and the lever labeled '2' for adjusting the seatback."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.27937474949899804,2,"""Yes, you can recline your front seat for added comfort. Lift the adjusting lever indicated by a ""2"" in image WBB0014X=WBB0014X=1=en, ja=High, tilt the seatback to your desired angle, and then release the lever to secure it in the new position.""",4,"""After adjusting to the desired position, you should release the appropriate lever to lock the seat in place. Lever '1' locks the seat position and lever '2' locks the seatback angle."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.18569938888349982,2,"""Yes, you can recline your front seat for added comfort. Lift the adjusting lever indicated by a ""2"" in image WBB0014X=WBB0014X=1=en, ja=High, tilt the seatback to your desired angle, and then release the lever to secure it in the new position.""",5,"""When the lever labeled '1' is pulled up, the seat can be slid either forward or backward, depending on the desired position."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.15027438334464813,3,"""After sliding or tilting the seat to your preferred position, make sure to release the adjusting lever you initially pulled up. This lever is shown in image WBS0038X=WBS0038X=1=en, ja=High If the seat does not lock, try adjusting it slightly to align the locking mechanism properly.""",1,"""The lever labeled with a '1' is used to adjust the car seat's position forward or backward."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.17948028673835123,3,"""After sliding or tilting the seat to your preferred position, make sure to release the adjusting lever you initially pulled up. This lever is shown in image WBS0038X=WBS0038X=1=en, ja=High If the seat does not lock, try adjusting it slightly to align the locking mechanism properly.""",2,"""To change the seatback angle, you would use the lever labeled with a '2' to tilt the seatback to the desired position."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.1672392064395479,3,"""After sliding or tilting the seat to your preferred position, make sure to release the adjusting lever you initially pulled up. This lever is shown in image WBS0038X=WBS0038X=1=en, ja=High If the seat does not lock, try adjusting it slightly to align the locking mechanism properly.""",3,"""Yes, there are two different levers, with the lever labeled '1' used for sliding the seat and the lever labeled '2' for adjusting the seatback."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.3039087269100815,3,"""After sliding or tilting the seat to your preferred position, make sure to release the adjusting lever you initially pulled up. This lever is shown in image WBS0038X=WBS0038X=1=en, ja=High If the seat does not lock, try adjusting it slightly to align the locking mechanism properly.""",4,"""After adjusting to the desired position, you should release the appropriate lever to lock the seat in place. Lever '1' locks the seat position and lever '2' locks the seatback angle."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.2465310896520995,3,"""After sliding or tilting the seat to your preferred position, make sure to release the adjusting lever you initially pulled up. This lever is shown in image WBS0038X=WBS0038X=1=en, ja=High If the seat does not lock, try adjusting it slightly to align the locking mechanism properly.""",5,"""When the lever labeled '1' is pulled up, the seat can be slid either forward or backward, depending on the desired position."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.10570824524312895,4,"""For safety reasons, it is recommended to adjust your seat only when the vehicle is parked. If you must adjust it while the vehicle is in motion, ensure it is done quickly and carefully, referring to the adjustment levers shown in WBS0038X=WBS0038X=1=en, ja=High""",1,"""The lever labeled with a '1' is used to adjust the car seat's position forward or backward."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.14367716726027868,4,"""For safety reasons, it is recommended to adjust your seat only when the vehicle is parked. If you must adjust it while the vehicle is in motion, ensure it is done quickly and carefully, referring to the adjustment levers shown in WBS0038X=WBS0038X=1=en, ja=High""",2,"""To change the seatback angle, you would use the lever labeled with a '2' to tilt the seatback to the desired position."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.13429752066115702,4,"""For safety reasons, it is recommended to adjust your seat only when the vehicle is parked. If you must adjust it while the vehicle is in motion, ensure it is done quickly and carefully, referring to the adjustment levers shown in WBS0038X=WBS0038X=1=en, ja=High""",3,"""Yes, there are two different levers, with the lever labeled '1' used for sliding the seat and the lever labeled '2' for adjusting the seatback."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.1530612244897959,4,"""For safety reasons, it is recommended to adjust your seat only when the vehicle is parked. If you must adjust it while the vehicle is in motion, ensure it is done quickly and carefully, referring to the adjustment levers shown in WBS0038X=WBS0038X=1=en, ja=High""",4,"""After adjusting to the desired position, you should release the appropriate lever to lock the seat in place. Lever '1' locks the seat position and lever '2' locks the seatback angle."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.15403908605891906,4,"""For safety reasons, it is recommended to adjust your seat only when the vehicle is parked. If you must adjust it while the vehicle is in motion, ensure it is done quickly and carefully, referring to the adjustment levers shown in WBS0038X=WBS0038X=1=en, ja=High""",5,"""When the lever labeled '1' is pulled up, the seat can be slid either forward or backward, depending on the desired position."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.15975206611570247,5,"""A properly adjusted car seat will allow you to reach all controls comfortably and see the road clearly. Your knees should have ample room, and you should be able to press the pedals without stretching. Refer to WBB0014X=WBB0014X=1=en, ja=High for the controls that adjust the seat.""",1,"""The lever labeled with a '1' is used to adjust the car seat's position forward or backward."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.15618958345538694,5,"""A properly adjusted car seat will allow you to reach all controls comfortably and see the road clearly. Your knees should have ample room, and you should be able to press the pedals without stretching. Refer to WBB0014X=WBB0014X=1=en, ja=High for the controls that adjust the seat.""",2,"""To change the seatback angle, you would use the lever labeled with a '2' to tilt the seatback to the desired position."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.18770717680418547,5,"""A properly adjusted car seat will allow you to reach all controls comfortably and see the road clearly. Your knees should have ample room, and you should be able to press the pedals without stretching. Refer to WBB0014X=WBB0014X=1=en, ja=High for the controls that adjust the seat.""",3,"""Yes, there are two different levers, with the lever labeled '1' used for sliding the seat and the lever labeled '2' for adjusting the seatback."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.21587813644060425,5,"""A properly adjusted car seat will allow you to reach all controls comfortably and see the road clearly. Your knees should have ample room, and you should be able to press the pedals without stretching. Refer to WBB0014X=WBB0014X=1=en, ja=High for the controls that adjust the seat.""",4,"""After adjusting to the desired position, you should release the appropriate lever to lock the seat in place. Lever '1' locks the seat position and lever '2' locks the seatback angle."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.13572665207591544,5,"""A properly adjusted car seat will allow you to reach all controls comfortably and see the road clearly. Your knees should have ample room, and you should be able to press the pedals without stretching. Refer to WBB0014X=WBB0014X=1=en, ja=High for the controls that adjust the seat.""",5,"""When the lever labeled '1' is pulled up, the seat can be slid either forward or backward, depending on the desired position."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.1218491750836764,6,"""If your seat won't adjust, check that nothing is obstructing the seat tracks. Refer to image WBB0014X=WBB0014X=1=en, ja=High and ensure you are using the correct lever, labeled ""1"" for this adjustment. If the lever is raised and there are no obstructions, but the seat still won't move, there may be an issue with the seat mechanism that requires professional attention.""",1,"""The lever labeled with a '1' is used to adjust the car seat's position forward or backward."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.13821090395812505,6,"""If your seat won't adjust, check that nothing is obstructing the seat tracks. Refer to image WBB0014X=WBB0014X=1=en, ja=High and ensure you are using the correct lever, labeled ""1"" for this adjustment. If the lever is raised and there are no obstructions, but the seat still won't move, there may be an issue with the seat mechanism that requires professional attention.""",2,"""To change the seatback angle, you would use the lever labeled with a '2' to tilt the seatback to the desired position."""
4,"WBB0014X=WBB0014X=1=en, ja=High",0.1704243602202786,6,"""If your seat won't adjust, check that nothing is obstructing the seat tracks. Refer to image WBB0014X=WBB0014X=1=en, ja=High and ensure you are using the correct lever, labeled ""1"" for this adjustment. If the lever is raised and there are no obstructions, but the seat still won't move, there may be an issue with the seat mechanism that requires professional attention.""",3,"""Yes, there are two different levers, with the lever labeled '1' used for sliding the seat and the lever labeled '2' for adjusting the seatback."""
