13,"ICON-CHARGE-BLK=ICON-CHARGE-BLK=1=en, ja=High",2,"""Is the battery symbol indicating charging or discharging?""","""It is indicating charging."""
13,"ICON-CHARGE-BLK=ICON-CHARGE-BLK=1=en, ja=High",3,"""What symbols represent the positive and negative ends of the battery?""","""A plus sign represents the positive end, and a minus sign represents the negative end."""
13,"ICON-CHARGE-BLK=ICON-CHARGE-BLK=1=en, ja=High",4,"""Is the battery icon filled or empty?""","""The battery icon is partially filled."""
13,"ICON-CHARGE-BLK=ICON-CHARGE-BLK=1=en, ja=High",5,"""What color is the battery icon?""","""The battery icon is black and white."""
14,"ICON-CHARGE-RED=ICON-CHARGE-RED=1=en, ja=High",1,"""What is the main color of the icon in the image?""","""Red"""
14,"ICON-CHARGE-RED=ICON-CHARGE-RED=1=en, ja=High",2,"""Is the icon a symbol of a commonly used application or tool?""","""Yes, it represents a calendar application."""
14,"ICON-CHARGE-RED=ICON-CHARGE-RED=1=en, ja=High",3,"""What is the shape of the icon in the image?""","""It's a rectangle with rounded corners."""
14,"ICON-CHARGE-RED=ICON-CHARGE-RED=1=en, ja=High",4,"""Is there any text or numbers visible on the icon?""","""No, there are no visible text or numbers."""
14,"ICON-CHARGE-RED=ICON-CHARGE-RED=1=en, ja=High",5,"""Does the icon have any special markings or symbols?""","""Yes, it has a white plus sign within the upper part of the icon."""
15,"ICON-ECO-MODE-BLK=ICON-ECO-MODE-BLK=1=en, ja=High",1,"""What three-letter word is displayed in the image?""","""ECO"""
15,"ICON-ECO-MODE-BLK=ICON-ECO-MODE-BLK=1=en, ja=High",2,"""What color is the text in this image?""","""Black"""
15,"ICON-ECO-MODE-BLK=ICON-ECO-MODE-BLK=1=en, ja=High",3,"""What is the background color of the image?""","""White"""
15,"ICON-ECO-MODE-BLK=ICON-ECO-MODE-BLK=1=en, ja=High",4,"""Does the text in the image refer to a common abbreviation for ecological or economy?""","""Yes"""
15,"ICON-ECO-MODE-BLK=ICON-ECO-MODE-BLK=1=en, ja=High",5,"""Is the text in the image presented with a serif or sans-serif font?""","""Sans-serif"""
16,"ICON-ELECTRIC-CAR-SYS-BLK=ICON-ELECTRIC-CAR-SYS-BLK=1=en, ja=High",1,"""What is the main symbol shown in the image?""","""A pair of hands clapping."""
16,"ICON-ELECTRIC-CAR-SYS-BLK=ICON-ELECTRIC-CAR-SYS-BLK=1=en, ja=High",2,"""What color is the background of the image?""","""White."""
16,"ICON-ELECTRIC-CAR-SYS-BLK=ICON-ELECTRIC-CAR-SYS-BLK=1=en, ja=High",3,"""Is there any text included in the image?""","""No, there is no text in the image."""
16,"ICON-ELECTRIC-CAR-SYS-BLK=ICON-ELECTRIC-CAR-SYS-BLK=1=en, ja=High",4,"""How many hands are depicted in the image?""","""Two hands."""
16,"ICON-ELECTRIC-CAR-SYS-BLK=ICON-ELECTRIC-CAR-SYS-BLK=1=en, ja=High",5,"""What is the image commonly used to represent?""","""Applause or clapping."""
17,"ICON-ELECTRIC-CAR-SYS-YEL=ICON-ELECTRIC-CAR-SYS-YEL=1=en, ja=High",1,"""What color is the main symbol in the image?""","""Gold"""
17,"ICON-ELECTRIC-CAR-SYS-YEL=ICON-ELECTRIC-CAR-SYS-YEL=1=en, ja=High",2,"""Does the symbol represent silence or a loud noise?""","""A loud noise"""
17,"ICON-ELECTRIC-CAR-SYS-YEL=ICON-ELECTRIC-CAR-SYS-YEL=1=en, ja=High",3,"""Is the symbol typically associated with an action or a warning?""","""An action"""
17,"ICON-ELECTRIC-CAR-SYS-YEL=ICON-ELECTRIC-CAR-SYS-YEL=1=en, ja=High",4,"""Is the symbol simple or complex in its design?""","""Simple"""
17,"ICON-ELECTRIC-CAR-SYS-YEL=ICON-ELECTRIC-CAR-SYS-YEL=1=en, ja=High",5,"""What is the general shape of the symbol?""","""Bell-shaped"""
18,"ICON-EPB-RED=ICON-EPB-RED=1=en, ja=High",1,"""What color is the symbol in the image?""","""Red"""
18,"ICON-EPB-RED=ICON-EPB-RED=1=en, ja=High",2,"""Is the symbol inside a shape?""","""Yes, it's inside a circle."""
18,"ICON-EPB-RED=ICON-EPB-RED=1=en, ja=High",3,"""What is the main symbol in the image?""","""An exclamation mark."""
18,"ICON-EPB-RED=ICON-EPB-RED=1=en, ja=High",4,"""Does the symbol have any text?""","""No, there's no text."""
18,"ICON-EPB-RED=ICON-EPB-RED=1=en, ja=High",5,"""What could the symbol signify?""","""It could signify a warning or alert."""
19,"ICON-EPB-WRENCH-YEL=ICON-EPB-WRENCH-YEL=1=en, ja=High",1,"""What is the predominant color of the logo in the image?""","""Yellow"""
19,"ICON-EPB-WRENCH-YEL=ICON-EPB-WRENCH-YEL=1=en, ja=High",2,"""Is the logo text only or does it include an image?""","""It includes an image"""
19,"ICON-EPB-WRENCH-YEL=ICON-EPB-WRENCH-YEL=1=en, ja=High",3,"""What is the shape of the exclamation mark dot in the logo?""","""It is shaped like an eye"""
19,"ICON-EPB-WRENCH-YEL=ICON-EPB-WRENCH-YEL=1=en, ja=High",4,"""Does the logo have any letters?""","""Yes"""
19,"ICON-EPB-WRENCH-YEL=ICON-EPB-WRENCH-YEL=1=en, ja=High",5,"""What is the color of the background where the logo is placed?""","""White"""
20,"ICON-E-STEP-BLK=ICON-E-STEP-BLK=1=en, ja=High",1,"""What two words are visible in the image?""","""e-Step"""
20,"ICON-E-STEP-BLK=ICON-E-STEP-BLK=1=en, ja=High",2,"""What color is the text in the image?""","""White"""
20,"ICON-E-STEP-BLK=ICON-E-STEP-BLK=1=en, ja=High",3,"""What is the background color of the area where the text is placed?""","""Black"""
20,"ICON-E-STEP-BLK=ICON-E-STEP-BLK=1=en, ja=High",4,"""What is the font style of the text?""","""Bold"""
20,"ICON-E-STEP-BLK=ICON-E-STEP-BLK=1=en, ja=High",5,"""Is the text italicized?""","""No"""
21,"ICON-FRONT-FOG-GRN=ICON-FRONT-FOG-GRN=1=en, ja=High",1,"""What color is the symbol?""","""Green"""
21,"ICON-FRONT-FOG-GRN=ICON-FRONT-FOG-GRN=1=en, ja=High",2,"""Does the symbol represent a number?""","""Yes, it represents the number zero."""
21,"ICON-FRONT-FOG-GRN=ICON-FRONT-FOG-GRN=1=en, ja=High",3,"""What is the background color of the image?""","""White"""
21,"ICON-FRONT-FOG-GRN=ICON-FRONT-FOG-GRN=1=en, ja=High",4,"""Is the symbol composed of straight lines only?""","""No, it includes a curve."""
21,"ICON-FRONT-FOG-GRN=ICON-FRONT-FOG-GRN=1=en, ja=High",5,"""Does the symbol have any shading or gradient?""","""No, it is a flat color."""
22,"ICON-HANDS-OFF-BLK=ICON-HANDS-OFF-BLK=1=en, ja=High",1,"""What object is shown in the image?""","""A pair of headphones."""
22,"ICON-HANDS-OFF-BLK=ICON-HANDS-OFF-BLK=1=en, ja=High",2,"""What is the predominant color of the headphones?""","""Black."""
22,"ICON-HANDS-OFF-BLK=ICON-HANDS-OFF-BLK=1=en, ja=High",3,"""Do the headphones have a visible logo or brand mark?""","""No, there is no visible logo or brand mark."""
22,"ICON-HANDS-OFF-BLK=ICON-HANDS-OFF-BLK=1=en, ja=High",4,"""What type of headphones are these?""","""Over-ear headphones."""
22,"ICON-HANDS-OFF-BLK=ICON-HANDS-OFF-BLK=1=en, ja=High",5,"""Are the headphones wired or wireless?""","""The image does not provide enough information to determine whether the headphones are wired or wireless."""
23,"ICON-HANDS-OFF-RED=ICON-HANDS-OFF-RED=1=en, ja=High",1,"""What type of object is depicted in the image?""","""Headphones"""
23,"ICON-HANDS-OFF-RED=ICON-HANDS-OFF-RED=1=en, ja=High",2,"""What is the primary color of the object?""","""Red"""
23,"ICON-HANDS-OFF-RED=ICON-HANDS-OFF-RED=1=en, ja=High",3,"""Does the object have a logo on it?""","""Yes"""
23,"ICON-HANDS-OFF-RED=ICON-HANDS-OFF-RED=1=en, ja=High",4,"""Can this object be used for listening to music?""","""Yes"""
23,"ICON-HANDS-OFF-RED=ICON-HANDS-OFF-RED=1=en, ja=High",5,"""Is the object designed to be worn on the head?""","""Yes"""
24,"ICON-HANDS-ON-BLK=ICON-HANDS-ON-BLK=1=en, ja=High",1,"""What type of object is in the image?""","""A steering wheel"""
24,"ICON-HANDS-ON-BLK=ICON-HANDS-ON-BLK=1=en, ja=High",2,"""What are the predominant colors on the object?""","""Black and silver"""
24,"ICON-HANDS-ON-BLK=ICON-HANDS-ON-BLK=1=en, ja=High",3,"""Does the object have any controls or buttons on it?""","""Yes, there are controls or buttons visible"""
24,"ICON-HANDS-ON-BLK=ICON-HANDS-ON-BLK=1=en, ja=High",4,"""Is there any text or logos visible on the object?""","""Yes, there is a logo in the center of the steering wheel"""
24,"ICON-HANDS-ON-BLK=ICON-HANDS-ON-BLK=1=en, ja=High",5,"""What is the general shape of the object?""","""Circular"""
25,"ICON-HBA-GRN=ICON-HBA-GRN=1=en, ja=High",1,"""What color is the logo in the image?""","""Green and white"""
25,"ICON-HBA-GRN=ICON-HBA-GRN=1=en, ja=High",2,"""How many horizontal lines are there in the logo?""","""Three"""
25,"ICON-HBA-GRN=ICON-HBA-GRN=1=en, ja=High",3,"""Is the logo symmetrical?""","""Yes"""
25,"ICON-HBA-GRN=ICON-HBA-GRN=1=en, ja=High",4,"""What is the shape of the symbol in the logo?""","""Rectangular with the top right corner shaped like a right angle"""
25,"ICON-HBA-GRN=ICON-HBA-GRN=1=en, ja=High",5,"""Does the logo contain any text?""","""No"""
26,"ICON-HEADLIGHT-GRN=ICON-HEADLIGHT-GRN=1=en, ja=High",1,"""What is the predominant color in the image?""","""White"""
26,"ICON-HEADLIGHT-GRN=ICON-HEADLIGHT-GRN=1=en, ja=High",2,"""How many symbols are there in the image?""","""Three"""
26,"ICON-HEADLIGHT-GRN=ICON-HEADLIGHT-GRN=1=en, ja=High",3,"""What is the background color of the image?""","""White"""
26,"ICON-HEADLIGHT-GRN=ICON-HEADLIGHT-GRN=1=en, ja=High",4,"""Do the symbols in the image have any color?""","""No, they are black."""
26,"ICON-HEADLIGHT-GRN=ICON-HEADLIGHT-GRN=1=en, ja=High",5,"""Are the symbols connected to each other?""","""Yes, they appear to be connected in a sequence."""
27,"ICON-HEADLIGHT-INDI-GRN=ICON-HEADLIGHT-INDI-GRN=1=en, ja=High",1,"""What color are the shapes in the image?""","""Green"""
27,"ICON-HEADLIGHT-INDI-GRN=ICON-HEADLIGHT-INDI-GRN=1=en, ja=High",2,"""How many shapes are present in the image?""","""Three"""
27,"ICON-HEADLIGHT-INDI-GRN=ICON-HEADLIGHT-INDI-GRN=1=en, ja=High",3,"""What are the shapes in the image?""","""Arrows"""
27,"ICON-HEADLIGHT-INDI-GRN=ICON-HEADLIGHT-INDI-GRN=1=en, ja=High",4,"""Are the arrows pointing in the same direction?""","""Yes"""
27,"ICON-HEADLIGHT-INDI-GRN=ICON-HEADLIGHT-INDI-GRN=1=en, ja=High",5,"""What direction are the arrows pointing?""","""To the right"""
28,"ICON-HIGHBEAM-BLU=ICON-HIGHBEAM-BLU=1=en, ja=High",1,"""What is the main color of the logo?""","""Blue"""
28,"ICON-HIGHBEAM-BLU=ICON-HIGHBEAM-BLU=1=en, ja=High",2,"""How many horizontal lines are there in the logo?""","""3"""
28,"ICON-HIGHBEAM-BLU=ICON-HIGHBEAM-BLU=1=en, ja=High",3,"""What color is the background?""","""White"""
28,"ICON-HIGHBEAM-BLU=ICON-HIGHBEAM-BLU=1=en, ja=High",4,"""Is there any text in the image?""","""No"""
28,"ICON-HIGHBEAM-BLU=ICON-HIGHBEAM-BLU=1=en, ja=High",5,"""Does the logo have any curved lines?""","""No"""
29,"ICON-KEY-BATTERY-LOW-BLK=ICON-KEY-BATTERY-LOW-BLK=1=en, ja=High",1,"""What is the predominant color of the object in the image?""","""Black"""
29,"ICON-KEY-BATTERY-LOW-BLK=ICON-KEY-BATTERY-LOW-BLK=1=en, ja=High",2,"""Is there any text visible on the object?""","""Yes"""
29,"ICON-KEY-BATTERY-LOW-BLK=ICON-KEY-BATTERY-LOW-BLK=1=en, ja=High",3,"""Does the object have a uniform color?""","""No, it has white stripes"""
29,"ICON-KEY-BATTERY-LOW-BLK=ICON-KEY-BATTERY-LOW-BLK=1=en, ja=High",4,"""What is the general shape of the object?""","""Rectangular"""
29,"ICON-KEY-BATTERY-LOW-BLK=ICON-KEY-BATTERY-LOW-BLK=1=en, ja=High",5,"""What is the function of the object in the image?""","""It is a USB flash drive."""
30,"ICON-LDW-BLK=ICON-LDW-BLK=1=en, ja=High",1,"""What is depicted in the image?""","""A silhouette of a car."""
30,"ICON-LDW-BLK=ICON-LDW-BLK=1=en, ja=High",2,"""What color is the car in the image?""","""The image is in black and white, so the color of the car cannot be determined."""
30,"ICON-LDW-BLK=ICON-LDW-BLK=1=en, ja=High",3,"""What direction is the car facing in the image?""","""The car is facing to the left."""
30,"ICON-LDW-BLK=ICON-LDW-BLK=1=en, ja=High",4,"""Is there any text or numbers in the image?""","""No, there are no text or numbers visible in the image."""
30,"ICON-LDW-BLK=ICON-LDW-BLK=1=en, ja=High",5,"""Is the depiction of the car realistic or stylized?""","""The depiction of the car is stylized and simple."""
31,"ICON-LOW-BATTERY-CHG-YEL=ICON-LOW-BATTERY-CHG-YEL=1=en, ja=High",1,"""What object is shown in the image?""","""A gas pump icon"""
31,"ICON-LOW-BATTERY-CHG-YEL=ICON-LOW-BATTERY-CHG-YEL=1=en, ja=High",2,"""What color is the object?""","""Yellow"""
31,"ICON-LOW-BATTERY-CHG-YEL=ICON-LOW-BATTERY-CHG-YEL=1=en, ja=High",3,"""Does the icon show a full gas pump or just the nozzle?""","""It shows a full gas pump"""
31,"ICON-LOW-BATTERY-CHG-YEL=ICON-LOW-BATTERY-CHG-YEL=1=en, ja=High",4,"""Is there any text or numbers in the image?""","""No, there are no texts or numbers"""
31,"ICON-LOW-BATTERY-CHG-YEL=ICON-LOW-BATTERY-CHG-YEL=1=en, ja=High",5,"""What is the background color of the image?""","""White"""
32,"ICON-LOW-TIRE-PRS-YEL=ICON-LOW-TIRE-PRS-YEL=1=en, ja=High",1,"""What color is the icon in the image?""","""Yellow and white"""
32,"ICON-LOW-TIRE-PRS-YEL=ICON-LOW-TIRE-PRS-YEL=1=en, ja=High",2,"""What shape does the icon in the image most closely resemble?""","""A bell"""
32,"ICON-LOW-TIRE-PRS-YEL=ICON-LOW-TIRE-PRS-YEL=1=en, ja=High",3,"""Is there any text in the image?""","""No, there is no text in the image."""
32,"ICON-LOW-TIRE-PRS-YEL=ICON-LOW-TIRE-PRS-YEL=1=en, ja=High",4,"""Does the icon appear to have any shadow or 3D effect?""","""No, the icon appears flat without a shadow or 3D effect."""
32,"ICON-LOW-TIRE-PRS-YEL=ICON-LOW-TIRE-PRS-YEL=1=en, ja=High",5,"""Is the bell icon situated on the center of the image?""","""Yes, the bell icon is centered in the image."""
33,"ICON-LOW-WASHER-FLUID-BLK=ICON-LOW-WASHER-FLUID-BLK=1=en, ja=High",1,"""What shape is the image mostly comprised of?""","""It is mostly comprised of a circle."""
33,"ICON-LOW-WASHER-FLUID-BLK=ICON-LOW-WASHER-FLUID-BLK=1=en, ja=High",2,"""Is this image black and white or does it contain color?""","""The image is black and white."""
33,"ICON-LOW-WASHER-FLUID-BLK=ICON-LOW-WASHER-FLUID-BLK=1=en, ja=High",3,"""Does the image depict a commonly recognized symbol or object?""","""Yes, the image depicts a commonly recognized symbol, the Yin and Yang."""
33,"ICON-LOW-WASHER-FLUID-BLK=ICON-LOW-WASHER-FLUID-BLK=1=en, ja=High",4,"""Is there any text in the image?""","""No, there is no text in the image."""
33,"ICON-LOW-WASHER-FLUID-BLK=ICON-LOW-WASHER-FLUID-BLK=1=en, ja=High",5,"""Does the image appear to have any shading or is it flat?""","""The image is flat with no shading."""
34,"ICON-MASTER-WARN-RED=ICON-MASTER-WARN-RED=1=en, ja=High",1,"""What shape is the red symbol in the image?""","""Triangle"""
34,"ICON-MASTER-WARN-RED=ICON-MASTER-WARN-RED=1=en, ja=High",2,"""What color is the symbol?""","""Red"""
34,"ICON-MASTER-WARN-RED=ICON-MASTER-WARN-RED=1=en, ja=High",3,"""Is the symbol solid or outlined?""","""Outlined"""
34,"ICON-MASTER-WARN-RED=ICON-MASTER-WARN-RED=1=en, ja=High",4,"""Does the symbol represent a common warning sign?""","""Yes"""
34,"ICON-MASTER-WARN-RED=ICON-MASTER-WARN-RED=1=en, ja=High",5,"""Does the symbol have any text or numbers in it?""","""No"""
35,"ICON-MASTER-WARN-YEL=ICON-MASTER-WARN-YEL=1=en, ja=High",1,"""What color is the exclamation mark inside the triangle?""","""Yellow"""
35,"ICON-MASTER-WARN-YEL=ICON-MASTER-WARN-YEL=1=en, ja=High",2,"""What shape is the symbol?""","""Triangle"""
35,"ICON-MASTER-WARN-YEL=ICON-MASTER-WARN-YEL=1=en, ja=High",3,"""What color is the triangle's border?""","""Orange"""
35,"ICON-MASTER-WARN-YEL=ICON-MASTER-WARN-YEL=1=en, ja=High",4,"""Is there any text in the image?""","""No"""
35,"ICON-MASTER-WARN-YEL=ICON-MASTER-WARN-YEL=1=en, ja=High",5,"""Does the symbol indicate caution or warning?""","""Yes"""
36,"ICON-NO-KEY-BLK=ICON-NO-KEY-BLK=1=en, ja=High",1,"""What object is shown in the image?""","""A screwdriver is shown in the image."""
36,"ICON-NO-KEY-BLK=ICON-NO-KEY-BLK=1=en, ja=High",2,"""Is there any text visible in the image?""","""Yes, the text 'No Key' is visible in the image."""
36,"ICON-NO-KEY-BLK=ICON-NO-KEY-BLK=1=en, ja=High",3,"""What color is the screwdriver handle?""","""The screwdriver handle is black."""
36,"ICON-NO-KEY-BLK=ICON-NO-KEY-BLK=1=en, ja=High",4,"""Is the screwdriver pointing to the left or to the right?""","""The screwdriver is pointing to the left."""
36,"ICON-NO-KEY-BLK=ICON-NO-KEY-BLK=1=en, ja=High",5,"""Is the tip of the screwdriver flat or Phillips?""","""The tip of the screwdriver is flat."""
37,"ICON-PARK-RED=ICON-PARK-RED=1=en, ja=High",1,"""What word is displayed in the image?""","""PARK"""
37,"ICON-PARK-RED=ICON-PARK-RED=1=en, ja=High",2,"""What color is the text in the image?""","""Red"""
37,"ICON-PARK-RED=ICON-PARK-RED=1=en, ja=High",3,"""Is the text in the image uppercase or lowercase?""","""Uppercase"""
37,"ICON-PARK-RED=ICON-PARK-RED=1=en, ja=High",4,"""Does the text in the image have any special characters or punctuation?""","""No, it does not have any special characters or punctuation."""
37,"ICON-PARK-RED=ICON-PARK-RED=1=en, ja=High",5,"""What is the background color behind the text in the image?""","""White"""
38,"ICON-PLUG-IN-GRN=ICON-PLUG-IN-GRN=1=en, ja=High",1,"""What color is the object in the image?""","""Green"""
38,"ICON-PLUG-IN-GRN=ICON-PLUG-IN-GRN=1=en, ja=High",2,"""Does the object have any text or numbers on it?""","""No, it does not have any text or numbers on it."""
38,"ICON-PLUG-IN-GRN=ICON-PLUG-IN-GRN=1=en, ja=High",3,"""What is the shape of the object?""","""It is shaped like an electrical plug."""
38,"ICON-PLUG-IN-GRN=ICON-PLUG-IN-GRN=1=en, ja=High",4,"""Is the object depicted in a realistic or a symbolic/stylized manner?""","""It is depicted in a symbolic/stylized manner."""
38,"ICON-PLUG-IN-GRN=ICON-PLUG-IN-GRN=1=en, ja=High",5,"""Could the object be associated with a particular theme or concept?""","""Yes, it could be associated with electricity or energy conservation."""
39,"ICON-POWER-LIMIT-BLK=ICON-POWER-LIMIT-BLK=1=en, ja=High",1,"""What is the main figure in the image?""","""It is a fish."""
39,"ICON-POWER-LIMIT-BLK=ICON-POWER-LIMIT-BLK=1=en, ja=High",2,"""What style is the image?""","""The image is a simple black and white icon."""
